#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Alpha Shield (USA);Alpha Shield (USA);Atari 800;;;;;;;;;;;;;;
Alphabet Zoo (USA);Alphabet Zoo (USA);Atari 800;;;;;;;;;;;;;;
Alternate Reality - The City (USA) (Disk 1 Side A);Alternate Reality - The City (USA) (Disk 1 Side A);Atari 800;;;;;;;;;;;;;;
Alternate Reality - The City (USA) (Disk 1 Side B);Alternate Reality - The City (USA) (Disk 1 Side B);Atari 800;;;;;;;;;;;;;;
Alternate Reality - The City (USA) (Disk 2 Side A);Alternate Reality - The City (USA) (Disk 2 Side A);Atari 800;;;;;;;;;;;;;;
Alternate Reality - The City (USA) (Disk 2 Side B);Alternate Reality - The City (USA) (Disk 2 Side B);Atari 800;;;;;;;;;;;;;;
Alternate Reality - The City (USA) (Disk 3) (Character Disk);Alternate Reality - The City (USA) (Disk 3) (Character Disk);Atari 800;;;;;;;;;;;;;;
Alternate Reality - The Dungeon (USA) (Disk 1);Alternate Reality - The Dungeon (USA) (Disk 1);Atari 800;;;;;;;;;;;;;;
Alternate Reality - The Dungeon (USA) (Disk 2 Side A);Alternate Reality - The Dungeon (USA) (Disk 2 Side A);Atari 800;;;;;;;;;;;;;;
Alternate Reality - The Dungeon (USA) (Disk 2 Side B);Alternate Reality - The Dungeon (USA) (Disk 2 Side B);Atari 800;;;;;;;;;;;;;;
Alternate Reality - The Dungeon (USA) (Disk 3 Side A);Alternate Reality - The Dungeon (USA) (Disk 3 Side A);Atari 800;;;;;;;;;;;;;;
Alternate Reality - The Dungeon (USA) (Disk 3 Side B);Alternate Reality - The Dungeon (USA) (Disk 3 Side B);Atari 800;;;;;;;;;;;;;;
Alternate Reality Dungeon Character Editor! (USA);Alternate Reality Dungeon Character Editor! (USA);Atari 800;;;;;;;;;;;;;;
Alternity (USA) (Proto);Alternity (USA) (Proto);Atari 800;;;;;;;;;;;;;;
Amaurote (Europe);Amaurote (Europe);Atari 800;;;;;;;;;;;;;;
Amazing! (Europe) (Unl);Amazing! (Europe) (Unl);Atari 800;;;;;;;;;;;;;;
Amnesia (Europe) (Unl);Amnesia (Europe) (Unl);Atari 800;;;;;;;;;;;;;;
Amphibian! (USA);Amphibian! (USA);Atari 800;;;;;;;;;;;;;;
Amulet, The (Europe);Amulet, The (Europe);Atari 800;;;;;;;;;;;;;;
Anagrams (USA) (Unl);Anagrams (USA) (Unl);Atari 800;;;;;;;;;;;;;;
Android (Europe);Android (Europe);Atari 800;;;;;;;;;;;;;;
Android Attack (USA);Android Attack (USA);Atari 800;;;;;;;;;;;;;;
Andromeda (USA);Andromeda (USA);Atari 800;;;;;;;;;;;;;;
Andromeda Conquest (USA);Andromeda Conquest (USA);Atari 800;;;;;;;;;;;;;;
Angle Worms (USA);Angle Worms (USA);Atari 800;;;;;;;;;;;;;;
Animal Party (Peru) (Unl);Animal Party (Peru) (Unl);Atari 800;;;;;;;;;;;;;;
Animated Puzzle (USA) (Proto);Animated Puzzle (USA) (Proto);Atari 800;;;;;;;;;;;;;;
Ankh (USA);Ankh (USA);Atari 800;;;;;;;;;;;;;;
Ant Eater (USA);Ant Eater (USA);Atari 800;;;;;;;;;;;;;;
Anti-Sub Patrol (USA);Anti-Sub Patrol (USA);Atari 800;;;;;;;;;;;;;;
Apple Invaders (Poland) (Unl);Apple Invaders (Poland) (Unl);Atari 800;;;;;;;;;;;;;;
Apple Panic (USA);Apple Panic (USA);Atari 800;;;;;;;;;;;;;;
