#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
PC Games;PC Games;@;;;;;;;;;0;;;;;
Steam;Steam;@;;;;;;;;;0;;;;;
Pinball FX2;Pinball FX2;@;;;;;;;;;0;;;;;
PopCap Games;PopCap Games;@;;;;;;;;;0;;;;;
Future Pinball;Future Pinball;@;;;;;;;;;0;;;;;
Pinball Arcade;Pinball Arcade;@;;;;;;;;;0;;;;;
MUGEN;MUGEN;@;;;;;;;;;0;;;;;
OpenBOR;OpenBOR;@;;;;;;;;;0;;;;;
Touhou Project;Touhou Project;@;;;;;;;;;0;;;;;
