#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Freddy Vs. Jason (USA) (Hack);Freddy Vs. Jason (USA) (Hack);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Gluk the Thunder Warrior (Spain) (Unl);Gluk the Thunder Warrior (Spain) (Unl);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
God of War (USA) (Hack);God of War (USA) (Hack);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
God of War II (USA) (Hack);God of War II (USA) (Hack);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Gran Aventura Submarina, La (Spain) (Unl);Gran Aventura Submarina, La (Spain) (Unl);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Hell Fighter (Asia) (Unl);Hell Fighter (Asia) (Unl);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Hot Slots (Asia) (Unl);Hot Slots (Asia) (Unl);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Hyrule Warriors (USA) (Hack);Hyrule Warriors (USA) (Hack);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Jet-Paco (Europe) (Unl);Jet-Paco (Europe) (Unl);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Jovial Race (Asia) (Unl);Jovial Race (Asia) (Unl);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Lan Master (World) (Unl);Lan Master (World) (Unl);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Lawn Mower (World) (Unl);Lawn Mower (World) (Unl);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Legend of The Blob Bros. 2 (USA) (Hack);Legend of The Blob Bros. 2 (USA) (Hack);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Legend of Zelda, The - Awakening of Onox (USA) (Hack);Legend of Zelda, The - Awakening of Onox (USA) (Hack);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Legend of Zelda, The - Journey of a Day (USA) (Hack);Legend of Zelda, The - Journey of a Day (USA) (Hack);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Legend of Zelda, The - Outlands (USA) (Hack);Legend of Zelda, The - Outlands (USA) (Hack);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Legend of Zelda, The - Triforce of the Gods (USA) (Hack);Legend of Zelda, The - Triforce of the Gods (USA) (Hack);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Legends of Owlia, The (USA) (Demo);Legends of Owlia, The (USA) (Demo);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Luigi's Chronicles (USA) (Hack);Luigi's Chronicles (USA) (Hack);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Luigi's Chronicles 2 (USA) (Hack);Luigi's Chronicles 2 (USA) (Hack);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Metroid - Rogue Dawn (USA) (Hack);Metroid - Rogue Dawn (USA) (Hack);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Metroid - mOTHER (USA) (Hack);Metroid - mOTHER (USA) (Hack);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Monstruo de Los Globos, El (Spain) (Unl);Monstruo de Los Globos, El (Spain) (Unl);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Nomolos - Storming the Catsle (USA) (Demo);Nomolos - Storming the Catsle (USA) (Demo);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Perfect Dark (USA) (Hack);Perfect Dark (USA) (Hack);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Pika Dug (USA) (Hack);Pika Dug (USA) (Hack);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Quest of Lala (USA) (Hack);Quest of Lala (USA) (Hack);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Rockman 4 - Minus Infinity (USA) (Hack);Rockman 4 - Minus Infinity (USA) (Hack);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Roll-Chan (Classic Roll) (Japan) (Hack);Roll-Chan (Classic Roll) (Japan) (Hack);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Roll-Chan - No Constancy (MM8 Roll) (Japan) (Hack) (T-Eng);Roll-Chan - No Constancy (MM8 Roll) (Japan) (Hack) (T-Eng);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Roll-Chan 2 (Classic Roll) (USA) (Hack);Roll-Chan 2 (Classic Roll) (USA) (Hack);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Roll-Chan 3 (Classic Roll) (USA) (Hack);Roll-Chan 3 (Classic Roll) (USA) (Hack);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Roll-Chan 4 (Classic Roll) (USA) (Hack);Roll-Chan 4 (Classic Roll) (USA) (Hack);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Roll-Chan 5 (Classic Roll) (USA) (Hack);Roll-Chan 5 (Classic Roll) (USA) (Hack);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Roll-Chan 6 (Classic Roll) (USA) (Hack);Roll-Chan 6 (Classic Roll) (USA) (Hack);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Samus - Mother Brain Returns (USA) (Hack);Samus - Mother Brain Returns (USA) (Hack);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Somari the Adventurer (Asia) (Unl);Somari the Adventurer (Asia) (Unl);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Spiderman 2 (USA) (Hack);Spiderman 2 (USA) (Hack);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Study Hall (USA) (Unl);Study Hall (USA) (Unl);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Bat Puncher (Europe) (Demo);Super Bat Puncher (Europe) (Demo);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Donkey Kong - Banana Boat (Asia) (Hack);Super Donkey Kong - Banana Boat (Asia) (Hack);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario Bros. 3Mix (USA) (Hack);Super Mario Bros. 3Mix (USA) (Hack);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario Bros. Adventure (USA) (Hack);Super Mario Bros. Adventure (USA) (Hack);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World (USA) (Hack);Super Mario World (USA) (Hack);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Painter (World) (Unl);Super Painter (World) (Unl);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Pak-Pak (World) (Unl);Super Pak-Pak (World) (Unl);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Tanque (Spain) (Unl);Tanque (Spain) (Unl);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Tecmo Superbowl 2017 (USA) (Hack);Tecmo Superbowl 2017 (USA) (Hack);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Three Kingdoms - Battle of Red Cliffs (Asia) (Translation);Three Kingdoms - Battle of Red Cliffs (Asia) (Translation);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Thwaite (World) (Unl);Thwaite (World) (Unl);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Tiger Jenny (World) (Unl);Tiger Jenny (World) (Unl);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Titanic (USA) (Hack);Titanic (USA) (Hack);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Toads Autumn Adventure (USA) (Hack);Toads Autumn Adventure (USA) (Hack);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
WWE Wrestling (USA) (Hack);WWE Wrestling (USA) (Hack);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Warioland II (USA) (Hack);Warioland II (USA) (Hack);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Zelda - The Legend of Link (USA) (Hack);Zelda - The Legend of Link (USA) (Hack);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Zooming Secretary (World) (Unl);Zooming Secretary (World) (Unl);Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
