#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Atomic Pinball (Original) (2009) (Tii) (1.1);Atomic Pinball (Original) (2009) (Tii) (1.1);Future Pinball;;;;;;;;;;;;;;
Auto-Flipper Demo (Original) (2010) (PinballWizard02) (1.2.0);Auto-Flipper Demo (Original) (2010) (PinballWizard02) (1.2.0);Future Pinball;;;;;;;;;;;;;;
Bad Cats (Williams) (1969) (unclewilly) (RC2);Bad Cats (Williams) (1969) (unclewilly) (RC2);Future Pinball;;;;;;;;;;;;;;
Bagatallion (Original) (2006) (zerhino) (1.0);Bagatallion (Original) (2006) (zerhino) (1.0);Future Pinball;;;;;;;;;;;;;;
Balls A Poppin (Bally) (1956) (Popotte) (1.00);Balls A Poppin (Bally) (1956) (Popotte) (1.00);Future Pinball;;;;;;;;;;;;;;
Bally Hoo (Bally) (1932) (Patrick,  tiltjlp) (1.2);Bally Hoo (Bally) (1932) (Patrick,  tiltjlp) (1.2);Future Pinball;;;;;;;;;;;;;;
Band Wagon (Bally) (1965) (Leon Spalding) (RC1);Band Wagon (Bally) (1965) (Leon Spalding) (RC1);Future Pinball;;;;;;;;;;;;;;
Bart and Homer (Original) (2011) (mark1) (1.0);Bart and Homer (Original) (2011) (mark1) (1.0);Future Pinball;;;;;;;;;;;;;;
Beat The Clock (Williams) (1965) (Leon Spalding) (RC1);Beat The Clock (Williams) (1965) (Leon Spalding) (RC1);Future Pinball;;;;;;;;;;;;;;
Big Brave (Gottlieb) (1974) (Greywolf,  Popotte) (5.0);Big Brave (Gottlieb) (1974) (Greywolf,  Popotte) (5.0);Future Pinball;;;;;;;;;;;;;;
Big Indian (Gottlieb) (1974) (Popotte) (1.50);Big Indian (Gottlieb) (1974) (Popotte) (1.50);Future Pinball;;;;;;;;;;;;;;
Big Spender Pinball (Original) (2008) (polygame,  Popotte) (0.02);Big Spender Pinball (Original) (2008) (polygame,  Popotte) (0.02);Future Pinball;;;;;;;;;;;;;;
Big Table (Original) (2007) (Edward) (1.0);Big Table (Original) (2007) (Edward) (1.0);Future Pinball;;;;;;;;;;;;;;
Bird Of Prey (Original) (2010) (Rockinghorse) (2.0);Bird Of Prey (Original) (2010) (Rockinghorse) (2.0);Future Pinball;;;;;;;;;;;;;;
Black Hole (Original) (2006) (Mat-Allum) (1.0);Black Hole (Original) (2006) (Mat-Allum) (1.0);Future Pinball;;;;;;;;;;;;;;
Black Jack (Bally) (1976) (rob046) (3.0);Black Jack (Bally) (1976) (rob046) (3.0);Future Pinball;;;;;;;;;;;;;;
Black Knight (Williams) (1980) (SLAMT1LT) (1.02);Black Knight (Williams) (1980) (SLAMT1LT) (1.02);Future Pinball;;;;;;;;;;;;;;
Black Pyramid (Bally) (1984) (Germax) (0.5);Black Pyramid (Bally) (1984) (Germax) (0.5);Future Pinball;;;;;;;;;;;;;;
Blackkumo (Original) (2006) (blackkumo) (5.0);Blackkumo (Original) (2006) (blackkumo) (5.0);Future Pinball;;;;;;;;;;;;;;
Blast Master (Original) (2010) (CrimsonTurtle616) (1.0.0);Blast Master (Original) (2010) (CrimsonTurtle616) (1.0.0);Future Pinball;;;;;;;;;;;;;;
Blast Off (Original) (2011) (Tii) (1.0);Blast Off (Original) (2011) (Tii) (1.0);Future Pinball;;;;;;;;;;;;;;
Blaster (Original) (2009) (Tii) (1.1);Blaster (Original) (2009) (Tii) (1.1);Future Pinball;;;;;;;;;;;;;;
Blood Rayne (Original) (2010) (chaos) (1.3);Blood Rayne (Original) (2010) (chaos) (1.3);Future Pinball;;;;;;;;;;;;;;
Blood Scream (Original) (2010) (Tii) (1.0);Blood Scream (Original) (2010) (Tii) (1.0);Future Pinball;;;;;;;;;;;;;;
Bloody Night (Original) (2006) (pucksterdave21) (1.0);Bloody Night (Original) (2006) (pucksterdave21) (1.0);Future Pinball;;;;;;;;;;;;;;
Blue Mood (Original) (2006) (BigDraco) (1.01);Blue Mood (Original) (2006) (BigDraco) (1.01);Future Pinball;;;;;;;;;;;;;;
Blue Oyster Cult Cowbell Edition (Original) (2010) (Cujopb, Onurb) (1.0.0);Blue Oyster Cult Cowbell Edition (Original) (2010) (Cujopb, Onurb) (1.0.0);Future Pinball;;;;;;;;;;;;;;
Blue Vs Pink (Original) (2009) (PinWizKid) (1.0);Blue Vs Pink (Original) (2009) (PinWizKid) (1.0);Future Pinball;;;;;;;;;;;;;;
BlueTomic (Original) (2008) (addode) (1.0);BlueTomic (Original) (2008) (addode) (1.0);Future Pinball;;;;;;;;;;;;;;
BoBo (Original) (2009) (Tii) (1.2);BoBo (Original) (2009) (Tii) (1.2);Future Pinball;;;;;;;;;;;;;;
Bob Esponja (Original) (2007) (JonPurpleHaze) (1.0);Bob Esponja (Original) (2007) (JonPurpleHaze) (1.0);Future Pinball;;;;;;;;;;;;;;
Boing! (Original) (2007) (Dope) (1.04);Boing! (Original) (2007) (Dope) (1.04);Future Pinball;;;;;;;;;;;;;;
Bones (Original) (2011) (Anthias) (0.9);Bones (Original) (2011) (Anthias) (0.9);Future Pinball;;;;;;;;;;;;;;
Booster (Original) (2008) (martinB) (1.4);Booster (Original) (2008) (martinB) (1.4);Future Pinball;;;;;;;;;;;;;;
Booster 2 (Original) (2009) (martinB) (1.1);Booster 2 (Original) (2009) (martinB) (1.1);Future Pinball;;;;;;;;;;;;;;
Borg Invasion (Original) (2009) (onurb666) (1.0);Borg Invasion (Original) (2009) (onurb666) (1.0);Future Pinball;;;;;;;;;;;;;;
Bork Plasma (Original) (2010) (Tii) (1.0);Bork Plasma (Original) (2010) (Tii) (1.0);Future Pinball;;;;;;;;;;;;;;
Boston Celtics (Original) (2010) (Allsyop,  Martin B) (1.0.0);Boston Celtics (Original) (2010) (Allsyop,  Martin B) (1.0.0);Future Pinball;;;;;;;;;;;;;;
Boston Redsox (Original) (2010) (Allsyop,  Martin B) (1.0.0);Boston Redsox (Original) (2010) (Allsyop,  Martin B) (1.0.0);Future Pinball;;;;;;;;;;;;;;
Bowling Queen (Gottlieb) (1964) (Margoni) (1.0);Bowling Queen (Gottlieb) (1964) (Margoni) (1.0);Future Pinball;;;;;;;;;;;;;;
Bronco (Gottlieb) (1977) (Popotte) (1.00);Bronco (Gottlieb) (1977) (Popotte) (1.00);Future Pinball;;;;;;;;;;;;;;
Bubble Bobble (Original) (2006) (ruckage) (1.0);Bubble Bobble (Original) (2006) (ruckage) (1.0);Future Pinball;;;;;;;;;;;;;;
Buck Rogers (Original) (2011) (Tii) (1.0);Buck Rogers (Original) (2011) (Tii) (1.0);Future Pinball;;;;;;;;;;;;;;
BullsEye (Original) (2010) (Rabbitronics) (1.5);BullsEye (Original) (2010) (Rabbitronics) (1.5);Future Pinball;;;;;;;;;;;;;;
Caliber (Original) (2007) (nitronic755) (beta);Caliber (Original) (2007) (nitronic755) (beta);Future Pinball;;;;;;;;;;;;;;
Caltrops (Original) (2009) (Fussbett) (1.0);Caltrops (Original) (2009) (Fussbett) (1.0);Future Pinball;;;;;;;;;;;;;;
Captain Fantastic (Bally) (1976) (Greywolf,  Uncle Reamus) (5.0);Captain Fantastic (Bally) (1976) (Greywolf,  Uncle Reamus) (5.0);Future Pinball;;;;;;;;;;;;;;
Captain Hook incomplete (Original) (2011) (sabino);Captain Hook incomplete (Original) (2011) (sabino);Future Pinball;;;;;;;;;;;;;;
Captain Mayhem (Original) (2010) (Tii) (1.0);Captain Mayhem (Original) (2010) (Tii) (1.0);Future Pinball;;;;;;;;;;;;;;
Card Whiz (Gottlieb) (1976) (Greywolf,  Popotte) (5.0);Card Whiz (Gottlieb) (1976) (Greywolf,  Popotte) (5.0);Future Pinball;;;;;;;;;;;;;;
Cavaleiro Negro (Taito) (1981) (Rodney Pinball) (2.0);Cavaleiro Negro (Taito) (1981) (Rodney Pinball) (2.0);Future Pinball;;;;;;;;;;;;;;
Centaur (Bally) (1981) (light86) (1.1);Centaur (Bally) (1981) (light86) (1.1);Future Pinball;;;;;;;;;;;;;;
Centigrade 37 (Gottlieb) (1977) (jc144) (0.7);Centigrade 37 (Gottlieb) (1977) (jc144) (0.7);Future Pinball;;;;;;;;;;;;;;
Centigrade 37 (Gottlieb) (1977) (jc144,  Tii) (0.7);Centigrade 37 (Gottlieb) (1977) (jc144,  Tii) (0.7);Future Pinball;;;;;;;;;;;;;;
Chaosmonger (Original) (2006) (sphere) (1.1);Chaosmonger (Original) (2006) (sphere) (1.1);Future Pinball;;;;;;;;;;;;;;
Chicago Cubs (Original) (2010) (Allsyop & Martin B) (1.0.0);Chicago Cubs (Original) (2010) (Allsyop & Martin B) (1.0.0);Future Pinball;;;;;;;;;;;;;;
Children of Tomorrow (Original) (2010) (Anthias) (1.0.0);Children of Tomorrow (Original) (2010) (Anthias) (1.0.0);Future Pinball;;;;;;;;;;;;;;
Chode (Original) (2006) (dpman,  Tii) (1.1);Chode (Original) (2006) (dpman,  Tii) (1.1);Future Pinball;;;;;;;;;;;;;;
Christine (Original) (2006) (rickula) (1.1);Christine (Original) (2006) (rickula) (1.1);Future Pinball;;;;;;;;;;;;;;
Circus Starr (Original) (2007) (Marc Bouchard) (1.0);Circus Starr (Original) (2007) (Marc Bouchard) (1.0);Future Pinball;;;;;;;;;;;;;;
Cirqus Voltaire (Bally) (1997) (Victorkpm) (1.0.1);Cirqus Voltaire (Bally) (1997) (Victorkpm) (1.0.1);Future Pinball;;;;;;;;;;;;;;
Classic Panic (Original) (2009) (Mystman,  polygame) (1.0);Classic Panic (Original) (2009) (Mystman,  polygame) (1.0);Future Pinball;;;;;;;;;;;;;;
Cleopatra (Gottlieb) (1977) (Flash,  shane5734) (1.1);Cleopatra (Gottlieb) (1977) (Flash,  shane5734) (1.1);Future Pinball;;;;;;;;;;;;;;
Close Encounters Of The Third Kind (Gottlieb) (1978) (antrax,  scapino) (2.0);Close Encounters Of The Third Kind (Gottlieb) (1978) (antrax,  scapino) (2.0);Future Pinball;;;;;;;;;;;;;;
Color Blast (Original) (2009) (Tii) (1.1);Color Blast (Original) (2009) (Tii) (1.1);Future Pinball;;;;;;;;;;;;;;
ConeHead (Original) (2010) (Tii) (1.0);ConeHead (Original) (2010) (Tii) (1.0);Future Pinball;;;;;;;;;;;;;;
Continental (Bally) (1980) (MaxModel) (Sample WIP);Continental (Bally) (1980) (MaxModel) (Sample WIP);Future Pinball;;;;;;;;;;;;;;
Cosmic Cowboy (Original) (2009) (Tii) (1.0);Cosmic Cowboy (Original) (2009) (Tii) (1.0);Future Pinball;;;;;;;;;;;;;;
Count,  The (Original) (2008) (rickula) (1.0);Count,  The (Original) (2008) (rickula) (1.0);Future Pinball;;;;;;;;;;;;;;
CountDown (Gottlieb) (1978) (DigitalMocking) (beta1);CountDown (Gottlieb) (1978) (DigitalMocking) (beta1);Future Pinball;;;;;;;;;;;;;;
Cow Poke (Gottlieb) (1965) (Margoni) (1.0);Cow Poke (Gottlieb) (1965) (Margoni) (1.0);Future Pinball;;;;;;;;;;;;;;
Crab People (Original) (2009) (Tii) (1.0);Crab People (Original) (2009) (Tii) (1.0);Future Pinball;;;;;;;;;;;;;;
Crazy Frog (Original) (2007) (Tii) (1.3);Crazy Frog (Original) (2007) (Tii) (1.3);Future Pinball;;;;;;;;;;;;;;
Creature From Planet Sponng (Original) (2010) (Tii) (1.1);Creature From Planet Sponng (Original) (2010) (Tii) (1.1);Future Pinball;;;;;;;;;;;;;;
Creepy House (Original) (2007) (Anthias) (1.0);Creepy House (Original) (2007) (Anthias) (1.0);Future Pinball;;;;;;;;;;;;;;
Cross Country (Bally) (1963) (Popotte) (1.01);Cross Country (Bally) (1963) (Popotte) (1.01);Future Pinball;;;;;;;;;;;;;;
Crypt II,  The (Original) (2007) (Shmithz) (0.5 beta);Crypt II,  The (Original) (2007) (Shmithz) (0.5 beta);Future Pinball;;;;;;;;;;;;;;
Crypt,  The (Original) (2006) (Shmithz) (1.1);Crypt,  The (Original) (2006) (Shmithz) (1.1);Future Pinball;;;;;;;;;;;;;;
Cue T (Williams) (1969) (Popotte) (1.00);Cue T (Williams) (1969) (Popotte) (1.00);Future Pinball;;;;;;;;;;;;;;
Cybermen (Original) (2006) (Tii) (1.1);Cybermen (Original) (2006) (Tii) (1.1);Future Pinball;;;;;;;;;;;;;;
Cyborgirl (Original) (2008) (Slash2084) (1.1);Cyborgirl (Original) (2008) (Slash2084) (1.1);Future Pinball;;;;;;;;;;;;;;
Cyclone (Williams) (1988) (centinex,  jc144,  Larsboy,  Lio,  PinWizKid,  polygame) (0.66b);Cyclone (Williams) (1988) (centinex,  jc144,  Larsboy,  Lio,  PinWizKid,  polygame) (0.66b);Future Pinball;;;;;;;;;;;;;;
Daleks Are Supreme V2 (Original) (2008) (Absolute Disgrace,  Slash2084) (1.0);Daleks Are Supreme V2 (Original) (2008) (Absolute Disgrace,  Slash2084) (1.0);Future Pinball;;;;;;;;;;;;;;
Daleks are Supreme (Original) (2007) (Absolute Disgrace) (1.01);Daleks are Supreme (Original) (2007) (Absolute Disgrace) (1.01);Future Pinball;;;;;;;;;;;;;;
Dan Dare (Original) (2011) (Tii) (1.0);Dan Dare (Original) (2011) (Tii) (1.0);Future Pinball;;;;;;;;;;;;;;
Dark Knight TTE (Stern) (2008) (Glxb,  Lord Hiryu,  Moogster,  Nash,  polygame) (RC3);Dark Knight TTE (Stern) (2008) (Glxb,  Lord Hiryu,  Moogster,  Nash,  polygame) (RC3);Future Pinball;;;;;;;;;;;;;;
Dark Knight,  The (Stern) (2008) (Glxb,  Lord Hiryu,  moogster66,  Nash,  polygame,  SLAMT1LT) (1.0);Dark Knight,  The (Stern) (2008) (Glxb,  Lord Hiryu,  moogster66,  Nash,  polygame,  SLAMT1LT) (1.0);Future Pinball;;;;;;;;;;;;;;
Dark Robot (Original) (2009) (Tii) (1.1);Dark Robot (Original) (2009) (Tii) (1.1);Future Pinball;;;;;;;;;;;;;;
