#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Last Action Hero (Data East);Last Action Hero (Data East);PinballArcade;;1993;Data east;Pinball;;;;;0;;;;;
Lights... Camera... Action! (Gottlieb);Lights... Camera... Action! (Gottlieb);PinballArcade;;1989;Gottlieb;Pinball;;;;;0;;;;;
Mary Shelley's Frankenstein (Sega);Mary Shelley's Frankenstein (Sega);PinballArcade;;1995;Sega;Pinball;;;;;0;;;;;
Medieval Madness (Williams);Medieval Madness (Williams);PinballArcade;;1997;Williams;Pinball;;;;;0;;;;;
Monster Bash (Williams);Monster Bash (Williams);PinballArcade;;1998;Williams;Pinball;;;;;0;;;;;
No Fear - Dangerous Sports (Williams);No Fear - Dangerous Sports (Williams);PinballArcade;;1995;Williams;Pinball;;;;;0;;;;;
No Good Gofers (Williams);No Good Gofers (Williams);PinballArcade;;1997;Williams;Pinball;;;;;0;;;;;
Party Zone (Bally);Party Zone (Bally);PinballArcade;;1991;Bally;Pinball;;;;;0;;;;;
Phantom of the Opera, The (Data East);Phantom of the Opera, The (Data East);PinballArcade;;1993;Data East;Pinball;;;;;0;;;;;
Pin-Bot (Williams);Pin-Bot (Williams);PinballArcade;;1986;Williams;Pinball;;;;;0;;;;;
Red & Ted's Roadshow (Williams);Red & Ted's Roadshow;PinballArcade;;1994;Williams;Pinball;;;;;0;;;;;
Rescue 911 (Gottlieb);Rescue 911 (Gottlieb);PinballArcade;;1994;Gottlieb;Pinball;;;;;0;;;;;
Ripley's Believe It or Not! (Stern);Ripley's Believe It or Not! (Stern);PinballArcade;;2004;Stern;Pinball;;;;;0;;;;;
Safe Cracker (Bally);Safe Cracker (Bally);PinballArcade;;1996;Bally;Pinball;;;;;0;;;;;
Scared Stiff (Bally);Scared Stiff (Bally);PinballArcade;;1996;Bally;Pinball;;;;;0;;;;;
