#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
3D Defender (2003)(Russell Marks);3D Defender (2003)(Russell Marks);ZX Spectrum;;;;;;;;;;;;;;
3D Desert Patrol (1983)(CRL Group PLC);3D Desert Patrol (1983)(CRL Group PLC);ZX Spectrum;;;;;;;;;;;;;;
3D Dracman (1984)(Unknown)(aka Vampiro);3D Dracman (1984)(Unknown)(aka Vampiro);ZX Spectrum;;;;;;;;;;;;;;
3D Dracman (1984)(Your Computer);3D Dracman (1984)(Your Computer);ZX Spectrum;;;;;;;;;;;;;;
3D Driver (1983)(Virgin Books);3D Driver (1983)(Virgin Books);ZX Spectrum;;;;;;;;;;;;;;
3D Escape (1982)(New Generation Software);3D Escape (1982)(New Generation Software);ZX Spectrum;;;;;;;;;;;;;;
3D Galactic Attack In Stereo (1984)(Olaf Hartwig)(de);3D Galactic Attack In Stereo (1984)(Olaf Hartwig)(de);ZX Spectrum;;;;;;;;;;;;;;
3D Galactic Attack in Stereo (1984)(Olaf Hartwig);3D Galactic Attack in Stereo (1984)(Olaf Hartwig);ZX Spectrum;;;;;;;;;;;;;;
3D Game Maker (1987)(CRL Group PLC);3D Game Maker (1987)(CRL Group PLC);ZX Spectrum;;;;;;;;;;;;;;
3D Game Maker (1987)(CRL Group PLC)[3D Designer];3D Game Maker (1987)(CRL Group PLC)[3D Designer];ZX Spectrum;;;;;;;;;;;;;;
3D Game Maker (1987)(CRL Group PLC)[3D Graphic Editor];3D Game Maker (1987)(CRL Group PLC)[3D Graphic Editor];ZX Spectrum;;;;;;;;;;;;;;
3D Game Maker (1987)(Dro Soft)(Re-release);3D Game Maker (1987)(Dro Soft)(Re-release);ZX Spectrum;;;;;;;;;;;;;;
3D Game Maker (1987)(Zafiro Software Division)(Re-release);3D Game Maker (1987)(Zafiro Software Division)(Re-release);ZX Spectrum;;;;;;;;;;;;;;
3D Golf (Unknown)(de);3D Golf (Unknown)(de);ZX Spectrum;;;;;;;;;;;;;;
3D Golf (unknown)(de);3D Golf (unknown)(de);ZX Spectrum;;;;;;;;;;;;;;
3D Grand Prix Championship (1991)(Zeppelin Games Ltd);3D Grand Prix Championship (1991)(Zeppelin Games Ltd);ZX Spectrum;;;;;;;;;;;;;;
3D Grand Prix Championship (1991)(Zeppelin Games Ltd)(Master Disk)(Side A);3D Grand Prix Championship (1991)(Zeppelin Games Ltd)(Master Disk)(Side A);ZX Spectrum;;;;;;;;;;;;;;
3D Grand Prix Championship (1991)(Zeppelin Games Ltd)(Master Disk)(Side B);3D Grand Prix Championship (1991)(Zeppelin Games Ltd)(Master Disk)(Side B);ZX Spectrum;;;;;;;;;;;;;;
3D Grand Prix Championship (1991)(Zeppelin Games);3D Grand Prix Championship (1991)(Zeppelin Games);ZX Spectrum;;;;;;;;;;;;;;
3D Grand Prix Championship (1991)(Zeppelin Games)[h Kicia];3D Grand Prix Championship (1991)(Zeppelin Games)[h Kicia];ZX Spectrum;;;;;;;;;;;;;;
3D Grand Prix Championship (1991)(Zeppelin Games)[master disk];3D Grand Prix Championship (1991)(Zeppelin Games)[master disk];ZX Spectrum;;;;;;;;;;;;;;
