
dm_la1;Demolition Man (LA-1);Mame (Advance);dm_lx4;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
dm_la1;Demolition Man (LA-1);Mame (Libretro);dm_lx4;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
dm_la1;Demolition Man (LA-1);Mame (Mame4all);dm_lx4;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
dm_la1;Demolition Man (LA-1);Mame;dm_lx4;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
dm_lx3;Demolition Man (LX-3);Arcade;dm_lx4;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
dm_lx3;Demolition Man (LX-3);Mame (Advance);dm_lx4;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
dm_lx3;Demolition Man (LX-3);Mame (Libretro);dm_lx4;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
dm_lx3;Demolition Man (LX-3);Mame (Mame4all);dm_lx4;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
dm_lx3;Demolition Man (LX-3);Mame;dm_lx4;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
dm_lx4;Demolition Man (LX-4);Arcade;;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
dm_lx4;Demolition Man (LX-4);Mame (Advance);;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
dm_lx4;Demolition Man (LX-4);Mame (Libretro);;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
dm_lx4;Demolition Man (LX-4);Mame (Mame4all);;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
dm_lx4;Demolition Man (LX-4);Mame;;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
dm_pa2;Demolition Man (PA-2);Arcade;dm_lx4;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
dm_pa2;Demolition Man (PA-2);Mame (Advance);dm_lx4;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
dm_pa2;Demolition Man (PA-2);Mame (Libretro);dm_lx4;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
dm_pa2;Demolition Man (PA-2);Mame (Mame4all);dm_lx4;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
dm_pa2;Demolition Man (PA-2);Mame;dm_lx4;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
dm_px5;Demolition Man (PX-5);Arcade;dm_lx4;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
dm_px5;Demolition Man (PX-5);Mame (Advance);dm_lx4;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
dm_px5;Demolition Man (PX-5);Mame (Libretro);dm_lx4;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
dm_px5;Demolition Man (PX-5);Mame (Mame4all);dm_lx4;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
dm_px5;Demolition Man (PX-5);Mame;dm_lx4;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
dracula;Dracula (Pinball);Arcade;;1979;Stern;Electromechanical / Pinball;;;;;0;;;;;
dracula;Dracula (Pinball);Mame (Advance);;1979;Stern;Electromechanical / Pinball;;;;;0;;;;;
dracula;Dracula (Pinball);Mame (Libretro);;1979;Stern;Electromechanical / Pinball;;;;;0;;;;;
dracula;Dracula (Pinball);Mame (Mame4all);;1979;Stern;Electromechanical / Pinball;;;;;0;;;;;
dracula;Dracula (Pinball);Mame;;1979;Stern;Electromechanical / Pinball;;;;;0;;;;;
drakor;Drakor;Arcade;;1980;Taito do Brasil;Electromechanical / Pinball;;;;;0;;;;;
drakor;Drakor;Mame (Advance);;1980;Taito do Brasil;Electromechanical / Pinball;;;;;0;;;;;
drakor;Drakor;Mame (Libretro);;1980;Taito do Brasil;Electromechanical / Pinball;;;;;0;;;;;
drakor;Drakor;Mame (Mame4all);;1980;Taito do Brasil;Electromechanical / Pinball;;;;;0;;;;;
drakor;Drakor;Mame;;1980;Taito do Brasil;Electromechanical / Pinball;;;;;0;;;;;
eightbll;Eight Ball;Arcade;;1977;Bally;Electromechanical / Pinball;;;;;0;;;;;
eightbll;Eight Ball;Mame (Advance);;1977;Bally;Electromechanical / Pinball;;;;;0;;;;;
eightbll;Eight Ball;Mame (Libretro);;1977;Bally;Electromechanical / Pinball;;;;;0;;;;;
eightbll;Eight Ball;Mame (Mame4all);;1977;Bally;Electromechanical / Pinball;;;;;0;;;;;
eightbll;Eight Ball;Mame;;1977;Bally;Electromechanical / Pinball;;;;;0;;;;;
empsback;The Empire Strike Back;Arcade;;1981;Hankin;Electromechanical / Pinball;;;;;0;;;;;
empsback;The Empire Strike Back;Mame (Advance);;1981;Hankin;Electromechanical / Pinball;;;;;0;;;;;
empsback;The Empire Strike Back;Mame (Libretro);;1981;Hankin;Electromechanical / Pinball;;;;;0;;;;;
empsback;The Empire Strike Back;Mame (Mame4all);;1981;Hankin;Electromechanical / Pinball;;;;;0;;;;;
empsback;The Empire Strike Back;Mame;;1981;Hankin;Electromechanical / Pinball;;;;;0;;;;;
erosone;Eros One;Arcade;;1979;Fascination Int.;Electromechanical / Pinball;;;;;0;;;;;
erosone;Eros One;Mame (Advance);;1979;Fascination Int.;Electromechanical / Pinball;;;;;0;;;;;
erosone;Eros One;Mame (Libretro);;1979;Fascination Int.;Electromechanical / Pinball;;;;;0;;;;;
erosone;Eros One;Mame (Mame4all);;1979;Fascination Int.;Electromechanical / Pinball;;;;;0;;;;;
erosone;Eros One;Mame;;1979;Fascination Int.;Electromechanical / Pinball;;;;;0;;;;;
evelknie;Evel Knievel;Arcade;;1977;Bally;Electromechanical / Pinball;;;;;0;;;;;
evelknie;Evel Knievel;Mame (Advance);;1977;Bally;Electromechanical / Pinball;;;;;0;;;;;
evelknie;Evel Knievel;Mame (Libretro);;1977;Bally;Electromechanical / Pinball;;;;;0;;;;;
evelknie;Evel Knievel;Mame (Mame4all);;1977;Bally;Electromechanical / Pinball;;;;;0;;;;;
evelknie;Evel Knievel;Mame;;1977;Bally;Electromechanical / Pinball;;;;;0;;;;;
ewf;Earth Wind Fire;Arcade;;1981;Zaccaria;Electromechanical / Pinball;;;;;0;;;;;
ewf;Earth Wind Fire;Mame (Advance);;1981;Zaccaria;Electromechanical / Pinball;;;;;0;;;;;
ewf;Earth Wind Fire;Mame (Libretro);;1981;Zaccaria;Electromechanical / Pinball;;;;;0;;;;;
ewf;Earth Wind Fire;Mame (Mame4all);;1981;Zaccaria;Electromechanical / Pinball;;;;;0;;;;;
ewf;Earth Wind Fire;Mame;;1981;Zaccaria;Electromechanical / Pinball;;;;;0;;;;;
faeton;Faeton;Arcade;;1985;Juegos Populares;Electromechanical / Pinball;;;;;0;;;;;
faeton;Faeton;Mame (Advance);;1985;Juegos Populares;Electromechanical / Pinball;;;;;0;;;;;
faeton;Faeton;Mame (Libretro);;1985;Juegos Populares;Electromechanical / Pinball;;;;;0;;;;;
faeton;Faeton;Mame (Mame4all);;1985;Juegos Populares;Electromechanical / Pinball;;;;;0;;;;;
faeton;Faeton;Mame;;1985;Juegos Populares;Electromechanical / Pinball;;;;;0;;;;;
famlyfun;Family Fun!;Arcade;;1979;Game Plan;Electromechanical / Pinball;;;;;0;;;;;
famlyfun;Family Fun!;Mame (Advance);;1979;Game Plan;Electromechanical / Pinball;;;;;0;;;;;
famlyfun;Family Fun!;Mame (Libretro);;1979;Game Plan;Electromechanical / Pinball;;;;;0;;;;;
famlyfun;Family Fun!;Mame (Mame4all);;1979;Game Plan;Electromechanical / Pinball;;;;;0;;;;;
famlyfun;Family Fun!;Mame;;1979;Game Plan;Electromechanical / Pinball;;;;;0;;;;;
firemntn;Fire Mountain;Arcade;;1980;Zaccaria;Electromechanical / Pinball;;;;;0;;;;;
firemntn;Fire Mountain;Mame (Advance);;1980;Zaccaria;Electromechanical / Pinball;;;;;0;;;;;
firemntn;Fire Mountain;Mame (Libretro);;1980;Zaccaria;Electromechanical / Pinball;;;;;0;;;;;
firemntn;Fire Mountain;Mame (Mame4all);;1980;Zaccaria;Electromechanical / Pinball;;;;;0;;;;;
firemntn;Fire Mountain;Mame;;1980;Zaccaria;Electromechanical / Pinball;;;;;0;;;;;
fjholden;FJ Holden;Arcade;;1978;Hankin;Electromechanical / Pinball;;;;;0;;;;;
fjholden;FJ Holden;Mame (Advance);;1978;Hankin;Electromechanical / Pinball;;;;;0;;;;;
fjholden;FJ Holden;Mame (Libretro);;1978;Hankin;Electromechanical / Pinball;;;;;0;;;;;
fjholden;FJ Holden;Mame (Mame4all);;1978;Hankin;Electromechanical / Pinball;;;;;0;;;;;
fjholden;FJ Holden;Mame;;1978;Hankin;Electromechanical / Pinball;;;;;0;;;;;
flash_l1;Flash (L-1);Arcade;flash_l2;1979;Williams;Electromechanical / Pinball;;;;;0;;;;;
flash_l1;Flash (L-1);Mame (Advance);flash_l2;1979;Williams;Electromechanical / Pinball;;;;;0;;;;;
flash_l1;Flash (L-1);Mame (Libretro);flash_l2;1979;Williams;Electromechanical / Pinball;;;;;0;;;;;
flash_l1;Flash (L-1);Mame (Mame4all);flash_l2;1979;Williams;Electromechanical / Pinball;;;;;0;;;;;
flash_l1;Flash (L-1);Mame;flash_l2;1979;Williams;Electromechanical / Pinball;;;;;0;;;;;
flash_l2;Flash (L-2);Arcade;;1979;Williams;Electromechanical / Pinball;;;;;0;;;;;
flash_l2;Flash (L-2);Mame (Advance);;1979;Williams;Electromechanical / Pinball;;;;;0;;;;;
flash_l2;Flash (L-2);Mame (Libretro);;1979;Williams;Electromechanical / Pinball;;;;;0;;;;;
flash_l2;Flash (L-2);Mame (Mame4all);;1979;Williams;Electromechanical / Pinball;;;;;0;;;;;
flash_l2;Flash (L-2);Mame;;1979;Williams;Electromechanical / Pinball;;;;;0;;;;;
flash_t1;Flash (T-1) Ted Estes;Arcade;flash_l2;1979;Williams;Electromechanical / Pinball;;;;;0;;;;;
flash_t1;Flash (T-1) Ted Estes;Mame (Advance);flash_l2;1979;Williams;Electromechanical / Pinball;;;;;0;;;;;
flash_t1;Flash (T-1) Ted Estes;Mame (Libretro);flash_l2;1979;Williams;Electromechanical / Pinball;;;;;0;;;;;
flash_t1;Flash (T-1) Ted Estes;Mame (Mame4all);flash_l2;1979;Williams;Electromechanical / Pinball;;;;;0;;;;;
flash_t1;Flash (T-1) Ted Estes;Mame;flash_l2;1979;Williams;Electromechanical / Pinball;;;;;0;;;;;
flicker;Flicker (prototype);Arcade;;1974;Dave Nutting Associates / Bally;Electromechanical / Pinball;;;;;0;;;;;
flicker;Flicker (prototype);Mame (Advance);;1974;Dave Nutting Associates / Bally;Electromechanical / Pinball;;;;;0;;;;;
flicker;Flicker (prototype);Mame (Libretro);;1974;Dave Nutting Associates / Bally;Electromechanical / Pinball;;;;;0;;;;;
flicker;Flicker (prototype);Mame (Mame4all);;1974;Dave Nutting Associates / Bally;Electromechanical / Pinball;;;;;0;;;;;
flicker;Flicker (prototype);Mame;;1974;Dave Nutting Associates / Bally;Electromechanical / Pinball;;;;;0;;;;;
flipjack;Flipper Jack;Arcade;;1983?;Jackson Co., Ltd.;Pinball;;;;;0;;;;;
flipjack;Flipper Jack;Mame (Advance);;1983?;Jackson Co., Ltd.;Pinball;;;;;0;;;;;
flipjack;Flipper Jack;Mame (Libretro);;1983?;Jackson Co., Ltd.;Pinball;;;;;0;;;;;
flipjack;Flipper Jack;Mame (Mame4all);;1983?;Jackson Co., Ltd.;Pinball;;;;;0;;;;;
flipjack;Flipper Jack;Mame;;1983?;Jackson Co., Ltd.;Pinball;;;;;0;;;;;
foathens;Flame of Athens;Arcade;;1978;Allied Leisure;Electromechanical / Pinball;;;;;0;;;;;
foathens;Flame of Athens;Mame (Advance);;1978;Allied Leisure;Electromechanical / Pinball;;;;;0;;;;;
foathens;Flame of Athens;Mame (Libretro);;1978;Allied Leisure;Electromechanical / Pinball;;;;;0;;;;;
foathens;Flame of Athens;Mame (Mame4all);;1978;Allied Leisure;Electromechanical / Pinball;;;;;0;;;;;
foathens;Flame of Athens;Mame;;1978;Allied Leisure;Electromechanical / Pinball;;;;;0;;;;;
foxylady;Foxy Lady;Arcade;;1978;Game Plan;Electromechanical / Pinball;;;;;0;;;;;
foxylady;Foxy Lady;Mame (Advance);;1978;Game Plan;Electromechanical / Pinball;;;;;0;;;;;
foxylady;Foxy Lady;Mame (Libretro);;1978;Game Plan;Electromechanical / Pinball;;;;;0;;;;;
foxylady;Foxy Lady;Mame (Mame4all);;1978;Game Plan;Electromechanical / Pinball;;;;;0;;;;;
foxylady;Foxy Lady;Mame;;1978;Game Plan;Electromechanical / Pinball;;;;;0;;;;;
fpwr2_l2;Firepower II (L-2);Arcade;;1983;Williams;Electromechanical / Pinball;;;;;0;;;;;
fpwr2_l2;Firepower II (L-2);Mame (Advance);;1983;Williams;Electromechanical / Pinball;;;;;0;;;;;
fpwr2_l2;Firepower II (L-2);Mame (Libretro);;1983;Williams;Electromechanical / Pinball;;;;;0;;;;;
fpwr2_l2;Firepower II (L-2);Mame (Mame4all);;1983;Williams;Electromechanical / Pinball;;;;;0;;;;;
fpwr2_l2;Firepower II (L-2);Mame;;1983;Williams;Electromechanical / Pinball;;;;;0;;;;;
freedom;Freedom;Arcade;;1977;Bally;Electromechanical / Pinball;;;;;0;;;;;
freedom;Freedom;Mame (Advance);;1977;Bally;Electromechanical / Pinball;;;;;0;;;;;
freedom;Freedom;Mame (Libretro);;1977;Bally;Electromechanical / Pinball;;;;;0;;;;;
freedom;Freedom;Mame (Mame4all);;1977;Bally;Electromechanical / Pinball;;;;;0;;;;;
freedom;Freedom;Mame;;1977;Bally;Electromechanical / Pinball;;;;;0;;;;;
fs_lx2;The Flintstones (LX-2);Arcade;fs_lx5;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
fs_lx2;The Flintstones (LX-2);Mame (Advance);fs_lx5;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
fs_lx2;The Flintstones (LX-2);Mame (Libretro);fs_lx5;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
fs_lx2;The Flintstones (LX-2);Mame (Mame4all);fs_lx5;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
fs_lx2;The Flintstones (LX-2);Mame;fs_lx5;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
fs_lx4;The Flintstones (LX-4);Arcade;fs_lx5;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
fs_lx4;The Flintstones (LX-4);Mame (Advance);fs_lx5;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
fs_lx4;The Flintstones (LX-4);Mame (Libretro);fs_lx5;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
fs_lx4;The Flintstones (LX-4);Mame (Mame4all);fs_lx5;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
fs_lx4;The Flintstones (LX-4);Mame;fs_lx5;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
fs_lx5;The Flintstones (LX-5);Arcade;;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
fs_lx5;The Flintstones (LX-5);Mame (Advance);;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
fs_lx5;The Flintstones (LX-5);Mame (Libretro);;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
fs_lx5;The Flintstones (LX-5);Mame (Mame4all);;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
fs_lx5;The Flintstones (LX-5);Mame;;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
fs_sp2;The Flintstones (SP-2);Arcade;fs_lx5;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
fs_sp2;The Flintstones (SP-2);Mame (Advance);fs_lx5;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
fs_sp2;The Flintstones (SP-2);Mame (Libretro);fs_lx5;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
fs_sp2;The Flintstones (SP-2);Mame (Mame4all);fs_lx5;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
fs_sp2;The Flintstones (SP-2);Mame;fs_lx5;1994;Williams;Electromechanical / Pinball;;;;;0;;;;;
futurwld;Future World;Arcade;;1978;Zaccaria;Electromechanical / Pinball;;;;;0;;;;;
futurwld;Future World;Mame (Advance);;1978;Zaccaria;Electromechanical / Pinball;;;;;0;;;;;
futurwld;Future World;Mame (Libretro);;1978;Zaccaria;Electromechanical / Pinball;;;;;0;;;;;
futurwld;Future World;Mame (Mame4all);;1978;Zaccaria;Electromechanical / Pinball;;;;;0;;;;;
futurwld;Future World;Mame;;1978;Zaccaria;Electromechanical / Pinball;;;;;0;;;;;
galspnbl;Gals Pinball;Arcade;;1996;Comad;Pinball;;;;;0;;;;;
galspnbl;Gals Pinball;Final Burn Alpha;;1996;Comad;;;;;;0;;;;;
galspnbl;Gals Pinball;Mame (Advance);;1996;Comad;Pinball;;;;;0;;;;;
galspnbl;Gals Pinball;Mame (Libretro);;1996;Comad;Pinball;;;;;0;;;;;
galspnbl;Gals Pinball;Mame (Mame4all);;1996;Comad;Pinball;;;;;0;;;;;
galspnbl;Gals Pinball;Mame;;1996;Comad;Pinball;;;;;0;;;;;
gcpinbal;Grand Cross;Arcade;;1994;Excellent System;Pinball;;;;;0;;;;;
gcpinbal;Grand Cross;Mame (Advance);;1994;Excellent System;Pinball;;;;;0;;;;;
gcpinbal;Grand Cross;Mame (Libretro);;1994;Excellent System;Pinball;;;;;0;;;;;
gcpinbal;Grand Cross;Mame (Mame4all);;1994;Excellent System;Pinball;;;;;0;;;;;
gcpinbal;Grand Cross;Mame;;1994;Excellent System;Pinball;;;;;0;;;;;
gork;Gork;Arcade;;1982;Taito do Brasil;Electromechanical / Pinball;;;;;0;;;;;
gork;Gork;Mame (Advance);;1982;Taito do Brasil;Electromechanical / Pinball;;;;;0;;;;;
gork;Gork;Mame (Libretro);;1982;Taito do Brasil;Electromechanical / Pinball;;;;;0;;;;;
gork;Gork;Mame (Mame4all);;1982;Taito do Brasil;Electromechanical / Pinball;;;;;0;;;;;
gork;Gork;Mame;;1982;Taito do Brasil;Electromechanical / Pinball;;;;;0;;;;;
grgar_l1;Gorgar (L-1);Arcade;;1979;Williams;Electromechanical / Pinball;;;;;0;;;;;
grgar_l1;Gorgar (L-1);Mame (Advance);;1979;Williams;Electromechanical / Pinball;;;;;0;;;;;
grgar_l1;Gorgar (L-1);Mame (Libretro);;1979;Williams;Electromechanical / Pinball;;;;;0;;;;;
grgar_l1;Gorgar (L-1);Mame (Mame4all);;1979;Williams;Electromechanical / Pinball;;;;;0;;;;;
grgar_l1;Gorgar (L-1);Mame;;1979;Williams;Electromechanical / Pinball;;;;;0;;;;;
grgar_t1;Gorgar (T-1);Arcade;grgar_l1;1979;Williams;Electromechanical / Pinball;;;;;0;;;;;
grgar_t1;Gorgar (T-1);Mame (Advance);grgar_l1;1979;Williams;Electromechanical / Pinball;;;;;0;;;;;
grgar_t1;Gorgar (T-1);Mame (Libretro);grgar_l1;1979;Williams;Electromechanical / Pinball;;;;;0;;;;;
grgar_t1;Gorgar (T-1);Mame (Mame4all);grgar_l1;1979;Williams;Electromechanical / Pinball;;;;;0;;;;;
grgar_t1;Gorgar (T-1);Mame;grgar_l1;1979;Williams;Electromechanical / Pinball;;;;;0;;;;;
gwarfare;Global Warfare;Arcade;;1981;Game Plan;Electromechanical / Pinball;;;;;0;;;;;
gwarfare;Global Warfare;Mame (Advance);;1981;Game Plan;Electromechanical / Pinball;;;;;0;;;;;
gwarfare;Global Warfare;Mame (Libretro);;1981;Game Plan;Electromechanical / Pinball;;;;;0;;;;;
gwarfare;Global Warfare;Mame (Mame4all);;1981;Game Plan;Electromechanical / Pinball;;;;;0;;;;;
gwarfare;Global Warfare;Mame;;1981;Game Plan;Electromechanical / Pinball;;;;;0;;;;;
halley;Halley Comet;Arcade;;1986;Juegos Populares;Electromechanical / Pinball;;;;;0;;;;;
halley;Halley Comet;Mame (Advance);;1986;Juegos Populares;Electromechanical / Pinball;;;;;0;;;;;
halley;Halley Comet;Mame (Libretro);;1986;Juegos Populares;Electromechanical / Pinball;;;;;0;;;;;
halley;Halley Comet;Mame (Mame4all);;1986;Juegos Populares;Electromechanical / Pinball;;;;;0;;;;;
halley;Halley Comet;Mame;;1986;Juegos Populares;Electromechanical / Pinball;;;;;0;;;;;
halleya;Halley Comet (alternate version);Arcade;halley;1986;Juegos Populares;Electromechanical / Pinball;;;;;0;;;;;
halleya;Halley Comet (alternate version);Mame (Advance);halley;1986;Juegos Populares;Electromechanical / Pinball;;;;;0;;;;;
halleya;Halley Comet (alternate version);Mame (Libretro);halley;1986;Juegos Populares;Electromechanical / Pinball;;;;;0;;;;;
halleya;Halley Comet (alternate version);Mame (Mame4all);halley;1986;Juegos Populares;Electromechanical / Pinball;;;;;0;;;;;
halleya;Halley Comet (alternate version);Mame;halley;1986;Juegos Populares;Electromechanical / Pinball;;;;;0;;;;;
heartspd;Hearts & Spades;Arcade;;1978;Allied Leisure;Electromechanical / Pinball;;;;;0;;;;;
heartspd;Hearts & Spades;Mame (Advance);;1978;Allied Leisure;Electromechanical / Pinball;;;;;0;;;;;
heartspd;Hearts & Spades;Mame (Libretro);;1978;Allied Leisure;Electromechanical / Pinball;;;;;0;;;;;
heartspd;Hearts & Spades;Mame (Mame4all);;1978;Allied Leisure;Electromechanical / Pinball;;;;;0;;;;;
heartspd;Hearts & Spades;Mame;;1978;Allied Leisure;Electromechanical / Pinball;;;;;0;;;;;
heavymtl;Heavy Metal;Arcade;;198?;Rowamet;Electromechanical / Pinball;;;;;0;;;;;
heavymtl;Heavy Metal;Mame (Advance);;198?;Rowamet;Electromechanical / Pinball;;;;;0;;;;;
heavymtl;Heavy Metal;Mame (Libretro);;198?;Rowamet;Electromechanical / Pinball;;;;;0;;;;;
heavymtl;Heavy Metal;Mame (Mame4all);;198?;Rowamet;Electromechanical / Pinball;;;;;0;;;;;
heavymtl;Heavy Metal;Mame;;198?;Rowamet;Electromechanical / Pinball;;;;;0;;;;;
hercules;Hercules;Arcade;;1979;Atari;Electromechanical / Pinball;;;;;0;;;;;
hercules;Hercules;Mame (Advance);;1979;Atari;Electromechanical / Pinball;;;;;0;;;;;
hercules;Hercules;Mame (Libretro);;1979;Atari;Electromechanical / Pinball;;;;;0;;;;;
hercules;Hercules;Mame (Mame4all);;1979;Atari;Electromechanical / Pinball;;;;;0;;;;;
hercules;Hercules;Mame;;1979;Atari;Electromechanical / Pinball;;;;;0;;;;;
hod;House of Diamonds;Arcade;;1978;Zaccaria;Electromechanical / Pinball;;;;;0;;;;;
hod;House of Diamonds;Mame (Advance);;1978;Zaccaria;Electromechanical / Pinball;;;;;0;;;;;
hod;House of Diamonds;Mame (Libretro);;1978;Zaccaria;Electromechanical / Pinball;;;;;0;;;;;
hod;House of Diamonds;Mame (Mame4all);;1978;Zaccaria;Electromechanical / Pinball;;;;;0;;;;;
hod;House of Diamonds;Mame;;1978;Zaccaria;Electromechanical / Pinball;;;;;0;;;;;
hoedown;Hoe Down;Arcade;;1978;Allied Leisure;Electromechanical / Pinball;;;;;0;;;;;
hoedown;Hoe Down;Mame (Advance);;1978;Allied Leisure;Electromechanical / Pinball;;;;;0;;;;;
hoedown;Hoe Down;Mame (Libretro);;1978;Allied Leisure;Electromechanical / Pinball;;;;;0;;;;;
hoedown;Hoe Down;Mame (Mame4all);;1978;Allied Leisure;Electromechanical / Pinball;;;;;0;;;;;
hoedown;Hoe Down;Mame;;1978;Allied Leisure;Electromechanical / Pinball;;;;;0;;;;;
hothand;Hot Hand;Arcade;;1979;Stern;Electromechanical / Pinball;;;;;0;;;;;
hothand;Hot Hand;Mame (Advance);;1979;Stern;Electromechanical / Pinball;;;;;0;;;;;
hothand;Hot Hand;Mame (Libretro);;1979;Stern;Electromechanical / Pinball;;;;;0;;;;;
hothand;Hot Hand;Mame (Mame4all);;1979;Stern;Electromechanical / Pinball;;;;;0;;;;;
hothand;Hot Hand;Mame;;1979;Stern;Electromechanical / Pinball;;;;;0;;;;;
hotpinbl;Hot Pinball;Arcade;;1995;Comad & New Japan System;Pinball;;;;;0;;;;;
hotpinbl;Hot Pinball;Final Burn Alpha;;1995;Comad & New Japan System;;;;;;0;;;;;
hotpinbl;Hot Pinball;Mame (Advance);;1995;Comad & New Japan System;Pinball;;;;;0;;;;;
hotpinbl;Hot Pinball;Mame (Libretro);;1995;Comad & New Japan System;Pinball;;;;;0;;;;;
hotpinbl;Hot Pinball;Mame (Mame4all);;1995;Comad & New Japan System;Pinball;;;;;0;;;;;
hotpinbl;Hot Pinball;Mame;;1995;Comad & New Japan System;Pinball;;;;;0;;;;;
hotwheel;Hot Wheels;Arcade;;1979;Zaccaria;Electromechanical / Pinball;;;;;0;;;;;
hotwheel;Hot Wheels;Mame (Advance);;1979;Zaccaria;Electromechanical / Pinball;;;;;0;;;;;
hotwheel;Hot Wheels;Mame (Libretro);;1979;Zaccaria;Electromechanical / Pinball;;;;;0;;;;;
hotwheel;Hot Wheels;Mame (Mame4all);;1979;Zaccaria;Electromechanical / Pinball;;;;;0;;;;;
hotwheel;Hot Wheels;Mame;;1979;Zaccaria;Electromechanical / Pinball;;;;;0;;;;;
howzat;Howzat!;Arcade;;1980;Hankin;Electromechanical / Pinball;;;;;0;;;;;
howzat;Howzat!;Mame (Advance);;1980;Hankin;Electromechanical / Pinball;;;;;0;;;;;
howzat;Howzat!;Mame (Libretro);;1980;Hankin;Electromechanical / Pinball;;;;;0;;;;;
howzat;Howzat!;Mame (Mame4all);;1980;Hankin;Electromechanical / Pinball;;;;;0;;;;;
howzat;Howzat!;Mame;;1980;Hankin;Electromechanical / Pinball;;;;;0;;;;;
httip_l1;Hot Tip (L-1);Arcade;;1977;Williams;Electromechanical / Pinball;;;;;0;;;;;
httip_l1;Hot Tip (L-1);Mame (Advance);;1977;Williams;Electromechanical / Pinball;;;;;0;;;;;
httip_l1;Hot Tip (L-1);Mame (Libretro);;1977;Williams;Electromechanical / Pinball;;;;;0;;;;;
httip_l1;Hot Tip (L-1);Mame (Mame4all);;1977;Williams;Electromechanical / Pinball;;;;;0;;;;;
httip_l1;Hot Tip (L-1);Mame;;1977;Williams;Electromechanical / Pinball;;;;;0;;;;;
i500_10r;Indianapolis 500 (1.0R);Arcade;i500_11r;1995;Bally;Electromechanical / Pinball;;;;;0;;;;;
i500_10r;Indianapolis 500 (1.0R);Mame (Advance);i500_11r;1995;Bally;Electromechanical / Pinball;;;;;0;;;;;
i500_10r;Indianapolis 500 (1.0R);Mame (Libretro);i500_11r;1995;Bally;Electromechanical / Pinball;;;;;0;;;;;
i500_10r;Indianapolis 500 (1.0R);Mame (Mame4all);i500_11r;1995;Bally;Electromechanical / Pinball;;;;;0;;;;;
i500_10r;Indianapolis 500 (1.0R);Mame;i500_11r;1995;Bally;Electromechanical / Pinball;;;;;0;;;;;
i500_11b;Indianapolis 500 (1.1 Belgium);Arcade;i500_11r;1995;Bally;Electromechanical / Pinball;;;;;0;;;;;
i500_11b;Indianapolis 500 (1.1 Belgium);Mame (Advance);i500_11r;1995;Bally;Electromechanical / Pinball;;;;;0;;;;;
i500_11b;Indianapolis 500 (1.1 Belgium);Mame (Libretro);i500_11r;1995;Bally;Electromechanical / Pinball;;;;;0;;;;;
i500_11b;Indianapolis 500 (1.1 Belgium);Mame (Mame4all);i500_11r;1995;Bally;Electromechanical / Pinball;;;;;0;;;;;
i500_11b;Indianapolis 500 (1.1 Belgium);Mame;i500_11r;1995;Bally;Electromechanical / Pinball;;;;;0;;;;;
i500_11r;Indianapolis 500 (1.1R);Arcade;;1995;Bally;Electromechanical / Pinball;;;;;0;;;;;
i500_11r;Indianapolis 500 (1.1R);Mame (Advance);;1995;Bally;Electromechanical / Pinball;;;;;0;;;;;
