Teenage Mutant Ninja Turtles - Arcade Attack (USA) (En,Fr,Es) [b];Teenage Mutant Ninja Turtles - Arcade Attack;Nintendo DS;;;;;;;;;0;;;;;
Teenage Mutant Ninja Turtles - Danger of the Ooze (USA);Teenage Mutant Ninja Turtles: Danger of the Ooze (USA);Nintendo 3DS;;2014;Activision;Beat-'Em-Up;;;;;0;;;;;
Teenage Mutant Ninja Turtles - Fall of the Foot Clan (USA);Teenage Mutant Ninja Turtles - Fall of the Foot Clan (USA);Nintendo Game Boy;;1990;Ultra Soft;Platform;;;;;0;;;;;
Teenage Mutant Ninja Turtles - Lost in Space;Teenage Mutant Ninja Turtles - Lost in Space;OpenBOR;;;;;;;;;;;;;;
Teenage Mutant Ninja Turtles - Mutant Melee (Europe);Teenage Mutant Ninja Turtles - Mutant Melee (Europe);Sony PlayStation 2;;2005;Konami Computer Entertainment Hawaii;Fighter;;;;;0;;;;;
Teenage Mutant Ninja Turtles - Retro (Demo);Teenage Mutant Ninja Turtles - Retro (Demo);OpenBOR;;;;;;;;;;;;;;
Teenage Mutant Ninja Turtles - Shell Shocked (Demo);Teenage Mutant Ninja Turtles - Shell Shocked (Demo);OpenBOR;;;;;;;;;;;;;;
Teenage Mutant Ninja Turtles - Smash-Up (USA);Teenage Mutant Ninja Turtles - Smash-Up (USA);Nintendo Wii;;2009;Ubi Soft Entertainment;Fighter;;;;;0;;;;;
Teenage Mutant Ninja Turtles - Smash-Up (USA);Teenage Mutant Ninja Turtles - Smash-Up (USA);Sony PlayStation 2;;2009;Game Arts;Beat-'Em-Up;;;;;0;;;;;
Teenage Mutant Ninja Turtles - The Arcade Game (USA) (Disk 1 Side A);Teenage Mutant Ninja Turtles - The Arcade Game (USA) (Disk 1 Side A);Commodore 64;;1991;Konami;Beat-'Em-Up;;;;;0;;;;;
Teenage Mutant Ninja Turtles - The Arcade Game (USA) (Disk 1 Side B);Teenage Mutant Ninja Turtles - The Arcade Game (USA) (Disk 1 Side B);Commodore 64;;1991;Konami;Beat-'Em-Up;;;;;0;;;;;
Teenage Mutant Ninja Turtles - The Hyperstone Heist (USA);Teenage Mutant Ninja Turtles - The Hyperstone Heist (USA);Sega Genesis;;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
Teenage Mutant Ninja Turtles - The Hyperstone Heist (USA);Teenage Mutant Ninja Turtles - The Hyperstone Heist (USA);Sega Mega Drive;;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
Teenage Mutant Ninja Turtles - Tournament Fighters (Japan);Teenage Mutant Ninja Turtles - Tournament Fighters (Japan);Sega Mega Drive Japan;;1993;Konami;Fighting;2;;;;;;;;;
Teenage Mutant Ninja Turtles - Tournament Fighters (USA);Teenage Mutant Ninja Turtles - Tournament Fighters (USA);Nintendo Entertainment System;;1994;Konami;Fighter;;;;;0;;;;;
Teenage Mutant Ninja Turtles - Tournament Fighters (USA);Teenage Mutant Ninja Turtles - Tournament Fighters (USA);Sega Genesis;;1993;Konami;Fighter;;;;;0;;;;;
Teenage Mutant Ninja Turtles - Tournament Fighters (USA);Teenage Mutant Ninja Turtles - Tournament Fighters (USA);Sega Mega Drive;;1993;Konami;Fighter;;;;;0;;;;;
Teenage Mutant Ninja Turtles - Tournament Fighters (USA);Teenage Mutant Ninja Turtles - Tournament Fighters (USA);Super Nintendo Entertainment System;;1993;Konami;Fighter;;;;;0;;;;;
Teenage Mutant Ninja Turtles 2 - Battle Nexus (USA) (Disc 1);Teenage Mutant Ninja Turtles 2 - Battle Nexus (USA) (Disc 1);Nintendo GameCube;;2004;Konami;Beat-'Em-Up;;;;;0;;;;;
Teenage Mutant Ninja Turtles 2 - Battle Nexus (USA) (Disc 2);Teenage Mutant Ninja Turtles 2 - Battle Nexus (USA) (Disc 2);Nintendo GameCube;;2004;Konami;Beat-'Em-Up;;;;;0;;;;;
Teenage Mutant Ninja Turtles 2 - Battle Nexus (USA);Teenage Mutant Ninja Turtles 2 - Battle Nexus (USA);Nintendo Game Boy Advance;;2004;Konami;Beat-'Em-Up;;;;;0;;;;;
Teenage Mutant Ninja Turtles 2 - Battle Nexus (USA);Teenage Mutant Ninja Turtles 2 - Battle Nexus (USA);Sony PlayStation 2;;2004;KCE Studios;Beat-'Em-Up;;;;;0;;;;;
Teenage Mutant Ninja Turtles 3 - Mutant Nightmare (USA) (Disc 1);Teenage Mutant Ninja Turtles 3 - Mutant Nightmare (USA) (Disc 1);Nintendo GameCube;;2005;Konami;Beat-'Em-Up;;;;;0;;;;;
Teenage Mutant Ninja Turtles 3 - Mutant Nightmare (USA) (Disc 2);Teenage Mutant Ninja Turtles 3 - Mutant Nightmare (USA) (Disc 2);Nintendo GameCube;;2005;Konami;Beat-'Em-Up;;;;;0;;;;;
Teenage Mutant Ninja Turtles 3 - Mutant Nightmare (USA);Teenage Mutant Ninja Turtles 3 - Mutant Nightmare (USA);Sony PlayStation 2;;2005;KCE Studios;Beat-'Em-Up;;;;;0;;;;;
Teenage Mutant Ninja Turtles 3 - Mutant Nightmare (USA);Teenage Mutant Ninja Turtles 3 - Mutant Nightmare;Nintendo DS;;;;;;;;;0;;;;;
Teenage Mutant Ninja Turtles Double Pack (USA) (En,Fr,De,Es,It);Teenage Mutant Ninja Turtles Double Pack (USA) (En,Fr,De,Es,It);Nintendo Game Boy Advance;;2006;Konami;Beat-'Em-Up;;;;;0;;;;;
Teenage Mutant Ninja Turtles II - Back from the Sewers (USA);Teenage Mutant Ninja Turtles II - Back from the Sewers (USA);Nintendo Game Boy;;1991;Konami;Action;;;;;0;;;;;
Teenage Mutant Ninja Turtles II - The Arcade Game (USA);Teenage Mutant Ninja Turtles II - The Arcade Game (USA);Nintendo Entertainment System;;1990;Ultra;Beat-'Em-Up;;;;;0;;;;;
Teenage Mutant Ninja Turtles III - Radical Rescue (USA);Teenage Mutant Ninja Turtles III - Radical Rescue (USA);Nintendo Game Boy;;1993;Konami;Action;;;;;0;;;;;
Teenage Mutant Ninja Turtles III - The Manhattan Project (USA);Teenage Mutant Ninja Turtles III - The Manhattan Project (USA);Nintendo Entertainment System;;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
Teenage Mutant Ninja Turtles III - The Manhattan Project;Teenage Mutant Ninja Turtles III - The Manhattan Project;OpenBOR;;;;;;;;;;;;;;
Teenage Mutant Ninja Turtles IV - Turtles in Time (USA);Teenage Mutant Ninja Turtles IV - Turtles in Time (USA);Super Nintendo Entertainment System;;1992;Konami;Fighter;;;;;0;;;;;
Teenage Mutant Ninja Turtles IV - Turtles in Time Hyperstone Heist OST (MSU-1);Teenage Mutant Ninja Turtles IV - Turtles in Time Hyperstone Heist OST (MSU-1);Super Nintendo Entertainment System CD;;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
Teenage Mutant Ninja Turtles IV - Turtles in Time OC Remix (MSU-1);Teenage Mutant Ninja Turtles IV - Turtles in Time OC Remix (MSU-1);Super Nintendo Entertainment System CD;;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
Teenage Mutant Ninja Turtles World Tour (Europe);Teenage Mutant Ninja Turtles World Tour (Europe);Atari ST;;1990;Merit Software;Educational;;;;;0;;;;;
Teenage Mutant Ninja Turtles: Danger of the Ooze (USA);Teenage Mutant Ninja Turtles: Danger of the Ooze (USA);Nintendo 3DS;;;Activision;;;;;;0;;;;;
TeenageMutantNinjaTurtles_v1.1;Teenage Mutant Ninja Turtles;Commodore Amiga;;;;;;;;;0;;;;;
tmht22pe;Teenage Mutant Hero Turtles - Turtles in Time (2 Players ver EBA);Arcade;tmnt2;1991;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht22pe;Teenage Mutant Hero Turtles - Turtles in Time (2 Players ver EBA);Arcade;tmnt2;1991;Konami;Fighter / 2.5D;;;;;0;;;;;
tmht22pe;Teenage Mutant Hero Turtles - Turtles in Time (2 Players ver EBA);Final Burn Alpha;tmnt2;1991;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht22pe;Teenage Mutant Hero Turtles - Turtles in Time (2 Players ver EBA);MAME (Advance);tmnt2;1991;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht22pe;Teenage Mutant Hero Turtles - Turtles in Time (2 Players ver EBA);MAME (Advance);tmnt2;1991;Konami;Fighter / 2.5D;;;;;0;;;;;
tmht22pe;Teenage Mutant Hero Turtles - Turtles in Time (2 Players ver EBA);MAME (libretro);tmnt2;1991;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht22pe;Teenage Mutant Hero Turtles - Turtles in Time (2 Players ver EBA);MAME (Libretro);tmnt2;1991;Konami;Fighter / 2.5D;;;;;0;;;;;
tmht22pe;Teenage Mutant Hero Turtles - Turtles in Time (2 Players ver EBA);MAME (Mame4all);tmnt2;1991;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht22pe;Teenage Mutant Hero Turtles - Turtles in Time (2 Players ver EBA);MAME (Mame4all);tmnt2;1991;Konami;Fighter / 2.5D;;;;;0;;;;;
tmht22pe;Teenage Mutant Hero Turtles - Turtles in Time (2 Players ver EBA);MAME;tmnt2;1991;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht22pe;Teenage Mutant Hero Turtles - Turtles in Time (2 Players ver EBA);MAME;tmnt2;1991;Konami;Fighter / 2.5D;;;;;0;;;;;
tmht22pe;Teenage Mutant Hero Turtles - Turtles in Time (2 Players ver. EBA);Final Burn Alpha;tmnt2;1991;Konami;;;;;;0;;;;;
tmht24pe;Teenage Mutant Hero Turtles - Turtles in Time (4 Players ver EAA);MAME (advance);tmnt2;1991;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht24pe;Teenage Mutant Hero Turtles - Turtles in Time (4 Players ver EAA);MAME (libretro);tmnt2;1991;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht24pe;Teenage Mutant Hero Turtles - Turtles in Time (4 Players ver EAA);MAME (mame4all);tmnt2;1991;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht24pe;Teenage Mutant Hero Turtles - Turtles in Time (4 Players ver EAA);MAME;tmnt2;1991;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht2p;Teenage Mutant Hero Turtles (UK 2 Players, set 1);Arcade;tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht2p;Teenage Mutant Hero Turtles (UK 2 Players, set 1);Arcade;tmnt;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmht2p;Teenage Mutant Hero Turtles (UK 2 Players, set 1);Final Burn Alpha;tmnt;1989;Konami;;;;;;0;;;;;
tmht2p;Teenage Mutant Hero Turtles (UK 2 Players, set 1);Final Burn Alpha;tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht2p;Teenage Mutant Hero Turtles (UK 2 Players, set 1);MAME (Advance);tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht2p;Teenage Mutant Hero Turtles (UK 2 Players, set 1);MAME (Advance);tmnt;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmht2p;Teenage Mutant Hero Turtles (UK 2 Players, set 1);MAME (Libretro);tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht2p;Teenage Mutant Hero Turtles (UK 2 Players, set 1);MAME (Libretro);tmnt;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmht2p;Teenage Mutant Hero Turtles (UK 2 Players, set 1);MAME (Mame4all);tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht2p;Teenage Mutant Hero Turtles (UK 2 Players, set 1);MAME (Mame4all);tmnt;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmht2p;Teenage Mutant Hero Turtles (UK 2 Players, set 1);MAME;tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht2p;Teenage Mutant Hero Turtles (UK 2 Players, set 1);MAME;tmnt;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmht2p;Teenage Mutant Hero Turtles (UK 2 Players, version U);MAME (advance);tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht2p;Teenage Mutant Hero Turtles (UK 2 Players, version U);MAME (libretro);tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht2p;Teenage Mutant Hero Turtles (UK 2 Players, version U);MAME (mame4all);tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht2p;Teenage Mutant Hero Turtles (UK 2 Players, version U);MAME;tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht2pa;Teenage Mutant Hero Turtles (UK 2 Players, set 2);Arcade;tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht2pa;Teenage Mutant Hero Turtles (UK 2 Players, set 2);Arcade;tmnt;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmht2pa;Teenage Mutant Hero Turtles (UK 2 Players, set 2);Final Burn Alpha;tmnt;1989;Konami;;;;;;0;;;;;
tmht2pa;Teenage Mutant Hero Turtles (UK 2 Players, set 2);Final Burn Alpha;tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht2pa;Teenage Mutant Hero Turtles (UK 2 Players, set 2);MAME (Advance);tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht2pa;Teenage Mutant Hero Turtles (UK 2 Players, set 2);MAME (Advance);tmnt;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmht2pa;Teenage Mutant Hero Turtles (UK 2 Players, set 2);MAME (Libretro);tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht2pa;Teenage Mutant Hero Turtles (UK 2 Players, set 2);MAME (Libretro);tmnt;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmht2pa;Teenage Mutant Hero Turtles (UK 2 Players, set 2);MAME (Mame4all);tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht2pa;Teenage Mutant Hero Turtles (UK 2 Players, set 2);MAME (Mame4all);tmnt;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmht2pa;Teenage Mutant Hero Turtles (UK 2 Players, set 2);MAME;tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht2pa;Teenage Mutant Hero Turtles (UK 2 Players, set 2);MAME;tmnt;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmht2pa;Teenage Mutant Hero Turtles (UK 2 Players, version ?);MAME (advance);tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht2pa;Teenage Mutant Hero Turtles (UK 2 Players, version ?);MAME (libretro);tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht2pa;Teenage Mutant Hero Turtles (UK 2 Players, version ?);MAME (mame4all);tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht2pa;Teenage Mutant Hero Turtles (UK 2 Players, version ?);MAME;tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht;Teenage Mutant Hero Turtles (UK 4 Players, set 1);Arcade;tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht;Teenage Mutant Hero Turtles (UK 4 Players, set 1);Arcade;tmnt;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmht;Teenage Mutant Hero Turtles (UK 4 Players, set 1);Final Burn Alpha;tmnt;1989;Konami;;;;;;0;;;;;
tmht;Teenage Mutant Hero Turtles (UK 4 Players, set 1);Final Burn Alpha;tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht;Teenage Mutant Hero Turtles (UK 4 Players, set 1);MAME (Advance);tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht;Teenage Mutant Hero Turtles (UK 4 Players, set 1);MAME (Advance);tmnt;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmht;Teenage Mutant Hero Turtles (UK 4 Players, set 1);MAME (Libretro);tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht;Teenage Mutant Hero Turtles (UK 4 Players, set 1);MAME (Libretro);tmnt;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmht;Teenage Mutant Hero Turtles (UK 4 Players, set 1);MAME (Mame4all);tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht;Teenage Mutant Hero Turtles (UK 4 Players, set 1);MAME (Mame4all);tmnt;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmht;Teenage Mutant Hero Turtles (UK 4 Players, set 1);MAME;tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht;Teenage Mutant Hero Turtles (UK 4 Players, set 1);MAME;tmnt;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmht;Teenage Mutant Hero Turtles (UK 4 Players, version F);MAME (advance);tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht;Teenage Mutant Hero Turtles (UK 4 Players, version F);MAME (libretro);tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht;Teenage Mutant Hero Turtles (UK 4 Players, version F);MAME (mame4all);tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmht;Teenage Mutant Hero Turtles (UK 4 Players, version F);MAME;tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmhta;Teenage Mutant Hero Turtles (UK 4 Players, set 2);Arcade;tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmhta;Teenage Mutant Hero Turtles (UK 4 Players, set 2);Arcade;tmnt;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmhta;Teenage Mutant Hero Turtles (UK 4 Players, set 2);Final Burn Alpha;tmnt;1989;Konami;;;;;;0;;;;;
tmhta;Teenage Mutant Hero Turtles (UK 4 Players, set 2);Final Burn Alpha;tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmhta;Teenage Mutant Hero Turtles (UK 4 Players, set 2);MAME (Advance);tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmhta;Teenage Mutant Hero Turtles (UK 4 Players, set 2);MAME (Advance);tmnt;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmhta;Teenage Mutant Hero Turtles (UK 4 Players, set 2);MAME (Libretro);tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmhta;Teenage Mutant Hero Turtles (UK 4 Players, set 2);MAME (Libretro);tmnt;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmhta;Teenage Mutant Hero Turtles (UK 4 Players, set 2);MAME (Mame4all);tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmhta;Teenage Mutant Hero Turtles (UK 4 Players, set 2);MAME (Mame4all);tmnt;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmhta;Teenage Mutant Hero Turtles (UK 4 Players, set 2);MAME;tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmhta;Teenage Mutant Hero Turtles (UK 4 Players, set 2);MAME;tmnt;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmhta;Teenage Mutant Hero Turtles (UK 4 Players, version S);MAME (advance);tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmhta;Teenage Mutant Hero Turtles (UK 4 Players, version S);MAME (libretro);tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmhta;Teenage Mutant Hero Turtles (UK 4 Players, version S);MAME (mame4all);tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmhta;Teenage Mutant Hero Turtles (UK 4 Players, version S);MAME;tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmhtb;Teenage Mutant Hero Turtles (UK 4 Players, set 3);Arcade;tmnt;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmhtb;Teenage Mutant Hero Turtles (UK 4 Players, set 3);MAME (Advance);tmnt;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmhtb;Teenage Mutant Hero Turtles (UK 4 Players, set 3);MAME (Libretro);tmnt;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmhtb;Teenage Mutant Hero Turtles (UK 4 Players, set 3);MAME (Mame4all);tmnt;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmhtb;Teenage Mutant Hero Turtles (UK 4 Players, set 3);MAME;tmnt;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmhtb;Teenage Mutant Hero Turtles (UK 4 Players, version ?);MAME (advance);tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmhtb;Teenage Mutant Hero Turtles (UK 4 Players, version ?);MAME (libretro);tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmhtb;Teenage Mutant Hero Turtles (UK 4 Players, version ?);MAME (mame4all);tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmhtb;Teenage Mutant Hero Turtles (UK 4 Players, version ?);MAME;tmnt;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
TMNT (USA) (En,Fr,De,Es,It);TMNT;Nintendo DS;;;;;;;;;0;;;;;
TMNT (USA) (En,Fr,Es);TMNT (USA) (En,Fr,Es);Nintendo Game Boy Advance;;2007;Ubisoft;Beat-'Em-Up;;;;;0;;;;;
TMNT (USA);TMNT (USA);Nintendo GameCube;;2007;Ubisoft;Beat-'Em-Up;;;;;0;;;;;
TMNT (USA);TMNT (USA);Nintendo Wii;;2007;Ubi Soft Entertainment;Action;;;;;0;;;;;
