#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Bakusou Kyoudai Let's & Go!! Eternal Wings (Japan);Bakusou Kyoudai Let's & Go!! Eternal Wings (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Bakuten Shoot Beyblade 2002: Beybattle Tournament 2 (Japan);Bakuten Shoot Beyblade 2002: Beybattle Tournament 2 (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Baroque (Japan);Baroque (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Baseball Navigator (Japan);Baseball Navigator (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Bastard!! (Japan);Bastard!! (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Battle Arena Nitoshinden (Japan);Battle Arena Nitoshinden (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Battle Arena Toshinden 2 Plus (Japan);Battle Arena Toshinden 2 Plus (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Beat Planet Music (Japan);Beat Planet Music (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Beatmania (Japan);Beatmania (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Beatmania - The Sound of Tokyo (Japan);Beatmania - The Sound of Tokyo (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Beatmania 6th Mix + Core Mix (Japan);Beatmania 6th Mix + Core Mix (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Beatmania Append 3rd Mix (Japan);Beatmania Append 3rd Mix (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Beatmania Append 3rd Mix Mini (Japan);Beatmania Append 3rd Mix Mini (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Beatmania Append 4th Mix (Japan);Beatmania Append 4th Mix (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Beatmania Append 5th Mix (Japan);Beatmania Append 5th Mix (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Beatmania Append Club mix (Japan);Beatmania Append Club mix (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Beatmania Append Gottamix (Japan);Beatmania Append Gottamix (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Beatmania Append Gottamix 2 - Going Global (Japan);Beatmania Append Gottamix 2 - Going Global (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Beatmania Append Yebisu Mix (Japan);Beatmania Append Yebisu Mix (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Beatmania Best Hits (Japan);Beatmania Best Hits (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Beatmania Featuring Dreams Come True (Japan);Beatmania Featuring Dreams Come True (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Big Ol' Bass 2 (Japan);Big Ol' Bass 2 (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Bishi Bashi Special (Japan);Bishi Bashi Special (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Bishi Bashi Special 3: Step Champ (Japan);Bishi Bashi Special 3: Step Champ (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Bishoujo Senshi Sailor Moon SuperS Shin Shuyaku Soudatsusen (Japan);Bishoujo Senshi Sailor Moon SuperS Shin Shuyaku Soudatsusen (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Black/Matrix 00 (Japan);Black/Matrix 00 (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Black/Matrix Cross (Japan);Black/Matrix Cross (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
BladeMaker (Japan);BladeMaker (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Blend X Brand (Japan);Blend X Brand (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Block & Switch (Japan);Block & Switch (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Block Kuzushi (Japan);Block Kuzushi (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Blue Breaker (Japan);Blue Breaker (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Boku no Natsuyasumi (Japan);Boku no Natsuyasumi (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Bokujo Monogatari Harvest Moon For Girls (Japan);Bokujo Monogatari Harvest Moon For Girls (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Bomberman Land (Japan);Bomberman Land (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Bomberman Wars (Japan);Bomberman Wars (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Bonogurashi: Kore de Kanpeki Disu (Japan);Bonogurashi: Kore de Kanpeki Disu (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Bounty Hunter Sara (Japan);Bounty Hunter Sara (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Boys Be... Kono Koi no Yukue (Japan);Boys Be... Kono Koi no Yukue (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Brave Prove (Japan);Brave Prove (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Brave Saga 2 (Japan);Brave Saga 2 (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Brave Sword (Japan);Brave Sword (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
BreakThru! (Japan);BreakThru! (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Buckle Up! (Japan);Buckle Up! (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Butagee de Iin Janai? (Japan);Butagee de Iin Janai? (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Cadillac (Japan);Cadillac (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Captain Commando (Japan);Captain Commando (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Captain Tsubasa J: Get in the Tomorrow (Japan);Captain Tsubasa J: Get in the Tomorrow (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Captain Tsubasa: Aratanaru Densetsu Joshou (Japan);Captain Tsubasa: Aratanaru Densetsu Joshou (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Cardcaptor Sakura: Clow Card Magic (Japan);Cardcaptor Sakura: Clow Card Magic (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Cargo! (Japan);Cargo! (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Carnage Heart EZ: Easy Zapping (Japan);Carnage Heart EZ: Easy Zapping (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Cat the Ripper: Jyusanninme no Tanteishi (Japan);Cat the Ripper: Jyusanninme no Tanteishi (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Chō Aniki: Kyūkyoku Muteki Ginga Saikyō Otoko (Japan);Chō Aniki: Kyūkyoku Muteki Ginga Saikyō Otoko (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Champion Wrestler: Jikkyou Raibu (Japan);Champion Wrestler: Jikkyou Raibu (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Charumera (Japan);Charumera (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Chocobo Collection (Japan);Chocobo Collection (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Chocobo no Fushigi na Dungeon (Japan);Chocobo no Fushigi na Dungeon (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Choro Q 2 (Japan);Choro Q 2 (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Choro Q 3 (Japan);Choro Q 3 (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Choro Q Marine: Q-Boat (Japan);Choro Q Marine: Q-Boat (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Chrono Trigger (Japan);Chrono Trigger (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Civilization (Japan);Civilization (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Click Medic (Japan);Click Medic (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Clock Tower: The First Fear (Japan);Clock Tower: The First Fear (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
ClockWerx (Japan);ClockWerx (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Combination Pro Soccer (Japan);Combination Pro Soccer (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Community Pom: Omoide o Dakishimete (Japan);Community Pom: Omoide o Dakishimete (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Conveni 2: Zenkoku Chain Tenkai da! (Japan);Conveni 2: Zenkoku Chain Tenkai da! (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Conveni: Ano Machi wo Dokusen Seyo (Japan);Conveni: Ano Machi wo Dokusen Seyo (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Cool Boarders 2001 (Japan);Cool Boarders 2001 (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Cosmic Race (Japan);Cosmic Race (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Cosmowarrior Zero (Japan);Cosmowarrior Zero (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Cotton 100% (Japan);Cotton 100% (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Cotton Original (Japan);Cotton Original (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Cowboy Bebop (Japan);Cowboy Bebop (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Creature Shock (Japan);Creature Shock (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Crime Crackers (Japan);Crime Crackers (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Crime Crackers 2 (Japan);Crime Crackers 2 (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Crisis City (Japan);Crisis City (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Critical Blow (Japan);Critical Blow (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Cross Romance: Koi to Mahjong to Hanafuda to (Japan);Cross Romance: Koi to Mahjong to Hanafuda to (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Cross Tantei Monogatari (Japan);Cross Tantei Monogatari (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
CRW: Counter Revolution War (Japan);CRW: Counter Revolution War (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Cu-On-Pa (Japan);Cu-On-Pa (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Culdcept Expansion (Japan);Culdcept Expansion (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Culdcept Expansion Plus (Japan);Culdcept Expansion Plus (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Cyber Daisenryaku: Shutsugeki! Haruka-tai (Japan);Cyber Daisenryaku: Shutsugeki! Haruka-tai (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Cyberbots: Full Metal Madness (Japan);Cyberbots: Full Metal Madness (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Cyborg 009: The Block Kuzushi (Japan);Cyborg 009: The Block Kuzushi (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Dōkyūsei 2 (Japan);Dōkyūsei 2 (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Dai-3-Ji Super Robot Taisen (Japan);Dai-3-Ji Super Robot Taisen (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Daikoukai Jidai Gaiden (Japan);Daikoukai Jidai Gaiden (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Daikoukai Jidai II (Japan);Daikoukai Jidai II (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Daikoukai Jidai IV (Japan);Daikoukai Jidai IV (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Dakar '97 (Japan);Dakar '97 (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Dance Dance Revolution (Japan);Dance Dance Revolution (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Dance Dance Revolution 2ndReMix (Japan);Dance Dance Revolution 2ndReMix (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Dance Dance Revolution 2ndReMix Append Club Version Vol.1 (Japan);Dance Dance Revolution 2ndReMix Append Club Version Vol.1 (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Dance Dance Revolution 2ndReMix Append Club Version Vol.2 (Japan);Dance Dance Revolution 2ndReMix Append Club Version Vol.2 (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Dance Dance Revolution 3rdMix (Japan);Dance Dance Revolution 3rdMix (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Dance Dance Revolution 4thMix (Japan);Dance Dance Revolution 4thMix (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Dance Dance Revolution 5thMix (Japan);Dance Dance Revolution 5thMix (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Dance Dance Revolution Best Hits (Japan);Dance Dance Revolution Best Hits (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Dance Dance Revolution Extra Mix (Japan);Dance Dance Revolution Extra Mix (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Dance! Dance! Dance! (Japan);Dance! Dance! Dance! (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Dancing Blade Katteni Momotenshi II: Tears of Eden (Japan);Dancing Blade Katteni Momotenshi II: Tears of Eden (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Dancing Blade Katteni Momotenshi! (Japan);Dancing Blade Katteni Momotenshi! (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Dancing Stage featuring Dreams Come True (Japan);Dancing Stage featuring Dreams Come True (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Dancing Stage featuring True Kiss Destination (Japan);Dancing Stage featuring True Kiss Destination (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Darius Gaiden (Japan);Darius Gaiden (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Dark Seed (Japan);Dark Seed (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Dark Seed II (Japan);Dark Seed II (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Deep Freeze (Japan);Deep Freeze (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Denki Groove Jigoku V (Japan);Denki Groove Jigoku V (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Densha de Go! (Japan);Densha de Go! (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Densha de Go! 2 (Japan);Densha de Go! 2 (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Detana TwinBee Yahho! Deluxe Pack (Japan);Detana TwinBee Yahho! Deluxe Pack (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
DeviceReign (Japan);DeviceReign (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Devilman (Japan);Devilman (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Digimon Park (Japan);Digimon Park (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Digital Glider Airman (Japan);Digital Glider Airman (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Dioramos (Japan);Dioramos (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
DoDonPachi (Japan);DoDonPachi (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Doki Oki (Japan);Doki Oki (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Doko Demo Isshyo Tsuika Disk: Koneko Mo Isshyo (Japan);Doko Demo Isshyo Tsuika Disk: Koneko Mo Isshyo (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Doko Demo Issyo: Let's School (Japan);Doko Demo Issyo: Let's School (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
DonPachi (Japan);DonPachi (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
Double Dragon (Japan);Double Dragon (Japan);Sony Playstation Japan;;;;;;;;;0;;;;;
