#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Just JAM (USA);Just JAM (USA);Nintendo WiiWare;;2011;Big John Games;Creative;;;;;0;;;;;
Kaku! Ugoku! Tsukamaeru! Sensei Wii (Japan);Kaku! Ugoku! Tsukamaeru! Sensei Wii (Japan);Nintendo WiiWare;;2010;Takara Tomy;Action;;;;;0;;;;;
Kanken - Minna de Wai Wai Kanji Nou (Japan);Kanken - Minna de Wai Wai Kanji Nou (Japan);Nintendo WiiWare;;2010;IE Institute Co. Ltd.;Other;;;;;0;;;;;
Kappa-kun to Asobou - Kappa-kun no Ota no Shimikai (Japan);Kappa-kun to Asobou - Kappa-kun no Ota no Shimikai (Japan);Nintendo WiiWare;;2008;Cable Entertainment;Other;;;;;0;;;;;
Kappa-kun to Asobou - Kappa-kun to 3 Bikino Koneko (Japan);Kappa-kun to Asobou - Kappa-kun to 3 Bikino Koneko (Japan);Nintendo WiiWare;;2009;Cable Entertainment;Other;;;;;0;;;;;
Kappa-kun to Asobou - Kappa-kun to Mori no Nakamatachi (Japan);Kappa-kun to Asobou - Kappa-kun to Mori no Nakamatachi (Japan);Nintendo WiiWare;;2008;Cable Entertainment;Other;;;;;0;;;;;
Karaoke Joysound Wii (Japan);Karaoke Joysound Wii (Japan);Nintendo WiiWare;;2012;Hudson Soft, Xing Inc.;Music;;;;;0;;;;;
Karate Phants - Gloves of Glory (Europe);Karate Phants - Gloves of Glory (Europe);Nintendo WiiWare;;2009;Snap Dragon;Fighting;;;;;0;;;;;
Kentei TV! Wii - Minna de Gotouchi Quiz Battle! (Japan);Kentei TV! Wii - Minna de Gotouchi Quiz Battle! (Japan);Nintendo WiiWare;;2009;Kosaido Co. Ltd.;Other;;;;;0;;;;;
Kentoushi - Furi Furi Boxing (Japan);Kentoushi - Furi Furi Boxing (Japan);Nintendo WiiWare;;2009;Takara Tomy;Sports;;;;;0;;;;;
Kodomo Kyouiku Terebi Wii - Aiue Ouchan (Japan);Kodomo Kyouiku Terebi Wii - Aiue Ouchan (Japan);Nintendo WiiWare;;2009;Home Media;Other;;;;;0;;;;;
Kodomo Kyouiku Terebi Wii - Aiue Oumuzu (Japan);Kodomo Kyouiku Terebi Wii - Aiue Oumuzu (Japan);Nintendo WiiWare;;2009;Home Media;Other;;;;;0;;;;;
Kotoba no Puzzle - Mojipittan Wii (Japan) (v257);Kotoba no Puzzle - Mojipittan Wii (Japan) (v257);Nintendo WiiWare;;2008;Namco Bandai;Other;;;;;0;;;;;
Kung Fu Funk - Everybody is Kung Fu Fighting! (USA);Kung Fu Funk - Everybody is Kung Fu Fighting! (USA);Nintendo WiiWare;;2010;Stickmen Studios;Action;;;;;0;;;;;
Kyotokei (USA);Kyotokei (USA);Nintendo WiiWare;;2011;Microforum Ltd.;Shooter;;;;;0;;;;;
LIT (USA);LIT (USA);Nintendo WiiWare;;2009;WayForward Technologies, Square Enix;Puzzle;;;;;0;;;;;
La-Mulana (USA);La-Mulana (USA);Nintendo WiiWare;;2012;Nigoro, Nicalis, Asterizm;Action;;;;;0;;;;;
Lead the Meerkats (USA);Lead the Meerkats (USA);Nintendo WiiWare;;2010;Lapland Studio;Simulation;;;;;0;;;;;
Learning with The PooYoos - Episode 1 (USA);Learning with The PooYoos - Episode 1 (USA);Nintendo WiiWare;;2009;Lexis Numerique, Agatsuma Entertainment;Education;;;;;0;;;;;
Learning with The PooYoos - Episode 2 (USA);Learning with The PooYoos - Episode 2 (USA);Nintendo WiiWare;;2010;Lexis Numerique;Education;;;;;0;;;;;
Learning with The PooYoos - Episode 3 (USA);Learning with The PooYoos - Episode 3 (USA);Nintendo WiiWare;;2010;Lexis Numerique;Education;;;;;0;;;;;
Let's Catch (USA);Let's Catch (USA);Nintendo WiiWare;;2009;Sega, Prope;Sports;;;;;0;;;;;
Let's Create! - Pottery (USA);Let's Create! - Pottery (USA);Nintendo WiiWare;;2012;Infinite Dreams Inc.;Other;;;;;0;;;;;
Let's Zenryoku Hitchhike!!!!!!!!! (Japan);Let's Zenryoku Hitchhike!!!!!!!!! (Japan);Nintendo WiiWare;;2009;Nippon Ichi Software;Action;;;;;0;;;;;
Licca-chan Oshare House (Japan);Licca-chan Oshare House (Japan);Nintendo WiiWare;;2009;Takara Tomy;Other;;;;;0;;;;;
Liight (USA);Liight (USA);Nintendo WiiWare;;2011;Studio Walljump;Puzzle;;;;;0;;;;;
Lilt Line (USA);Lilt Line (USA);Nintendo WiiWare;;2010;Gaijin Games;Music;;;;;0;;;;;
Line Attack Heroes (Japan);Line Attack Heroes (Japan);Nintendo WiiWare;;2010;Grezzo, Nintendo;Action;;;;;0;;;;;
Little Tournament Over Yonder (USA);Little Tournament Over Yonder (USA);Nintendo WiiWare;;2009;Gevo Entertainment;Strategy;;;;;0;;;;;
Lonpos (USA);Lonpos (USA);Nintendo WiiWare;;2009;Genki, Nintendo;Puzzle;;;;;0;;;;;
LostWinds (USA);LostWinds (USA);Nintendo WiiWare;;2008;Frontier Developments, Square Enix;Adventure;;;;;0;;;;;
LostWinds - Winter of the Melodias (USA);LostWinds - Winter of the Melodias (USA);Nintendo WiiWare;;2009;Frontier Developments, Square Enix;Adventure;;;;;0;;;;;
MDK2 (USA);MDK2 (USA);Nintendo WiiWare;;2011;Interplay;Action;;;;;0;;;;;
Maboshi's Arcade (USA);Maboshi's Arcade (USA);Nintendo WiiWare;;2008;Nintendo, Mindware Corp;Puzzle;;;;;0;;;;;
MadStone (USA);MadStone (USA);Nintendo WiiWare;;2008;RiverMan Media;Puzzle;;;;;0;;;;;
Magic Destiny - Astrological Games (USA);Magic Destiny - Astrological Games (USA);Nintendo WiiWare;;2001;Shanblue Interactive;Simulation;;;;;0;;;;;
Magic Obelisk, The (USA);Magic Obelisk, The (USA);Nintendo WiiWare;;2009;Game Arts;Action;;;;;0;;;;;
Magnetica Twist (USA);Magnetica Twist (USA);Nintendo WiiWare;;2008;Nintendo, Mitchell Corporation;Puzzle;;;;;0;;;;;
Magnetis (USA);Magnetis (USA);Nintendo WiiWare;;2008;Yullaby;Puzzle;;;;;0;;;;;
Mahjong (Europe);Mahjong (Europe);Nintendo WiiWare;;2009;Cosmiga, GameOn;Board Game;;;;;0;;;;;
Major League Eating - The Game (USA);Major League Eating - The Game (USA);Nintendo WiiWare;;2008;Mastiff;Simulation;;;;;0;;;;;
Manic Monkey Mayhem (USA);Manic Monkey Mayhem (USA);Nintendo WiiWare;;2010;Pinnacle Entertainment Ltd.;Action;;;;;0;;;;;
Mart Racer (USA);Mart Racer (USA);Nintendo WiiWare;;2009;Joju Games;Racing;;;;;0;;;;;
Max & the Magic Marker (USA);Max & the Magic Marker (USA);Nintendo WiiWare;;2010;Press Play, Marvelous Entertainment;Platformer;;;;;0;;;;;
Mega Man 10 (USA);Mega Man 10 (USA);Nintendo WiiWare;;2010;Capcom, Inti Creates;Platformer;;;;;0;;;;;
Mega Man 9 (USA);Mega Man 9 (USA);Nintendo WiiWare;;2008;Capcom, Inti Creates;Platformer;;;;;0;;;;;
Midnight Bowling (USA);Midnight Bowling (USA);Nintendo WiiWare;;2008;Gameloft;Sports;;;;;0;;;;;
Midnight Pool (USA);Midnight Pool (USA);Nintendo WiiWare;;2008;Gameloft;Sports;;;;;0;;;;;
Miffy's World (Europe);Miffy's World (Europe);Nintendo WiiWare;;2010;Biodroid, PAN Vision;Education;;;;;0;;;;;
Military Madness - Nectaris (USA);Military Madness - Nectaris (USA);Nintendo WiiWare;;2010;Hudson Soft, Backbone Entertainment;Strategy;;;;;0;;;;;
Minna de Asobou - Koinu de Kururin (Japan);Minna de Asobou - Koinu de Kururin (Japan);Nintendo WiiWare;;2008;MTO;Other;;;;;0;;;;;
Minna de Taisen Puzzle - Shanghai Wii (Japan);Minna de Taisen Puzzle - Shanghai Wii (Japan);Nintendo WiiWare;;2009;Sunsoft;Other;;;;;0;;;;;
Minna de Tobikome! Penguin Diving - Hooper Looper (Japan);Minna de Tobikome! Penguin Diving - Hooper Looper (Japan);Nintendo WiiWare;;2009;Agenda;Action;;;;;0;;;;;
Minna no Theater Wii (Japan);Minna no Theater Wii (Japan);Nintendo WiiWare;;2009;Fuji Soft;Other;;;;;0;;;;;
Mister Bumblebee Racing Champion (Europe);Mister Bumblebee Racing Champion (Europe);Nintendo WiiWare;;2010;h2f Informationssysteme;Racing;;;;;0;;;;;
Mix Superstar (USA);Mix Superstar (USA);Nintendo WiiWare;;2010;Digital Leisure;Music;;;;;0;;;;;
Moebius Drive (Japan);Moebius Drive (Japan);Nintendo WiiWare;;2009;Jorudan Co. Ltd.;Driving;;;;;0;;;;;
Moki Moki (USA);Moki Moki (USA);Nintendo WiiWare;;2009;Natsume;Puzzle;;;;;0;;;;;
Monochrome Racing (USA);Monochrome Racing (USA);Nintendo WiiWare;;2011;Nordcurrent;Racing;;;;;0;;;;;
Monsteca Corral, A - Monsters vs. Robots (USA);Monsteca Corral, A - Monsters vs. Robots (USA);Nintendo WiiWare;;2010;Onteca;Action;;;;;0;;;;;
MotoHeroz (USA);MotoHeroz (USA);Nintendo WiiWare;;2011;RedLynx;Racing;;;;;0;;;;;
Mouse House (USA);Mouse House (USA);Nintendo WiiWare;;2010;Plaid World Studios;Puzzle;;;;;0;;;;;
Mr. Driller W (USA);Mr. Driller W (USA);Nintendo WiiWare;;2009;Namco Bandai;Action;;;;;0;;;;;
Muscle March (USA);Muscle March (USA);Nintendo WiiWare;;2010;Namco Bandai;Arcade;;;;;0;;;;;
My Aquarium (USA);My Aquarium (USA);Nintendo WiiWare;;2008;Hudson Soft;Relaxation;;;;;0;;;;;
My Aquarium 2 (USA);My Aquarium 2 (USA);Nintendo WiiWare;;2010;Hudson Soft;Relaxation;;;;;0;;;;;
My Dolphin (USA);My Dolphin (USA);Nintendo WiiWare;;2009;T&S Ltd.;Simulation;;;;;0;;;;;
My Little Baby (USA);My Little Baby (USA);Nintendo WiiWare;;2011;dtp young entertainment;Simulation;;;;;0;;;;;
My Planetarium (USA);My Planetarium (USA);Nintendo WiiWare;;2010;Hudson Soft;Relaxation;;;;;0;;;;;
My Pokemon Ranch (USA) (v256);My Pokemon Ranch (USA) (v256);Nintendo WiiWare;;2008;Nintendo, Ambrella;Relaxation;;;;;0;;;;;
My Zoo (USA);My Zoo (USA);Nintendo WiiWare;;2009;Hudson Soft;Simulation;;;;;0;;;;;
Mystery of Whiterock Castle, The (USA);Mystery of Whiterock Castle, The (USA);Nintendo WiiWare;;2011;RTL Playtainment;Adventure;;;;;0;;;;;
Neves Plus (USA);Neves Plus (USA);Nintendo WiiWare;;2009;Yuke's, Tryfirst, Abylight;Puzzle;;;;;0;;;;;
Newton vs The Horde (USA);Newton vs The Horde (USA);Nintendo WiiWare;;2012;RadiationBurn;Arcade;;;;;0;;;;;
Niki - Rock 'n' Ball (USA);Niki - Rock 'n' Ball (USA);Nintendo WiiWare;;2009;Bplus;Action;;;;;0;;;;;
NyxQuest - Kindred Spirits (USA);NyxQuest - Kindred Spirits (USA);Nintendo WiiWare;;2009;Over The Top Games, Agatsuma Entertainment;Platformer;;;;;0;;;;;
Oekaki Logic (Japan);Oekaki Logic (Japan);Nintendo WiiWare;;2008;G-Mode;Other;;;;;0;;;;;
Onslaught (USA);Onslaught (USA);Nintendo WiiWare;;2009;Hudson Soft, Shade;Shooter;;;;;0;;;;;
Order!! (Japan);Order!! (Japan);Nintendo WiiWare;;2009;Poisoft;Strategy;;;;;0;;;;;
Osu! Exercise Doujou (Japan);Osu! Exercise Doujou (Japan);Nintendo WiiWare;;2010;IE Institute Co. Ltd.;Other;;;;;0;;;;;
Othello (Japan);Othello (Japan);Nintendo WiiWare;;2009;Arc System Works;Board Game;;;;;0;;;;;
Ouchide Mugen Puti Puti (Japan);Ouchide Mugen Puti Puti (Japan);Nintendo WiiWare;;2008;Namco Bandai;Other;;;;;0;;;;;
Out of Galaxy - Gin no Koushika (Japan);Out of Galaxy - Gin no Koushika (Japan);Nintendo WiiWare;;2009;Sunsoft;Action;;;;;0;;;;;
Overflow (USA);Overflow (USA);Nintendo WiiWare;;2011;Digital Leisure;Puzzle;;;;;0;;;;;
Overturn (USA);Overturn (USA);Nintendo WiiWare;;2009;Studio Zan, Gamebridge;Fighting;;;;;0;;;;;
Paint Splash (USA);Paint Splash (USA);Nintendo WiiWare;;2011;KnapNok Games;Creative;;;;;0;;;;;
Pallurikio (USA);Pallurikio (USA);Nintendo WiiWare;;2009;Playstos;Action;;;;;0;;;;;
Paper Wars - Cannon Fodder (USA);Paper Wars - Cannon Fodder (USA);Nintendo WiiWare;;2011;iFun4all;Strategy;;;;;0;;;;;
Party Fun Pirate (USA);Party Fun Pirate (USA);Nintendo WiiWare;;2009;Takara Tomy;Other;;;;;0;;;;;
Pearl Harbor - Episode 1 - Red Sun Rising (USA);Pearl Harbor - Episode 1 - Red Sun Rising (USA);Nintendo WiiWare;;2010;Legendo Entertainment;Shooter;;;;;0;;;;;
Penguins & Friends - Hey! That's My Fish! (USA);Penguins & Friends - Hey! That's My Fish! (USA);Nintendo WiiWare;;2009;Gammick Entertainment;Board Game;;;;;0;;;;;
Phalanx (Japan);Phalanx (Japan);Nintendo WiiWare;;2009;Zoom Inc.;Action;;;;;0;;;;;
Phoenix Wright - Ace Attorney (USA);Phoenix Wright - Ace Attorney (USA);Nintendo WiiWare;;2010;Capcom;Adventure;;;;;0;;;;;
Phoenix Wright - Ace Attorney Justice for All (USA);Phoenix Wright - Ace Attorney Justice for All (USA);Nintendo WiiWare;;2010;Capcom;Adventure;;;;;0;;;;;
Phoenix Wright - Ace Attorney Trials and Tribulations (USA);Phoenix Wright - Ace Attorney Trials and Tribulations (USA);Nintendo WiiWare;;2010;Capcom;Adventure;;;;;0;;;;;
Physio Fun - Balance Training (Europe);Physio Fun - Balance Training (Europe);Nintendo WiiWare;;2010;Kaasa Solution;Relaxation;;;;;0;;;;;
Physio Fun - Pelvic Floor Training (Europe);Physio Fun - Pelvic Floor Training (Europe);Nintendo WiiWare;;2011;Kaasa Solution;Fitness;;;;;0;;;;;
PictureBook Games - Pop-Up Pursuit (USA);PictureBook Games - Pop-Up Pursuit (USA);Nintendo WiiWare;;2009;Nintendo;Board Game;;;;;0;;;;;
Pinocchio's Puzzle (USA);Pinocchio's Puzzle (USA);Nintendo WiiWare;;2011;EnjoyUp Games;Puzzle;;;;;0;;;;;
Pirates - The Key of Dreams (USA);Pirates - The Key of Dreams (USA);Nintendo WiiWare;;2008;Oxygen Games;Action;;;;;0;;;;;
Pit Crew Panic! (USA);Pit Crew Panic! (USA);Nintendo WiiWare;;2008;Hudson Soft;Puzzle;;;;;0;;;;;
Plaettchen Twist 'n' Paint (USA);Plaettchen Twist 'n' Paint (USA);Nintendo WiiWare;;2008;Bplus;Puzzle;;;;;0;;;;;
Planet Fish (USA);Planet Fish (USA);Nintendo WiiWare;;2011;Ludia;Adventure;;;;;0;;;;;
Planet Pachinko (USA);Planet Pachinko (USA);Nintendo WiiWare;;2009;Allied Kingdoms;Platformer;;;;;0;;;;;
Play with Birds (USA);Play with Birds (USA);Nintendo WiiWare;;2011;Games Farm;Other;;;;;0;;;;;
Pokemon Fushigi no Dungeon - Ikuzo! Arashi no Boukendan (Japan);Pokemon Fushigi no Dungeon - Ikuzo! Arashi no Boukendan (Japan);Nintendo WiiWare;;2009;Nintendo, Chunsoft;Role-Playing;;;;;0;;;;;
Pokemon Fushigi no Dungeon - Mezase! Hikari no Boukendan (Japan);Pokemon Fushigi no Dungeon - Mezase! Hikari no Boukendan (Japan);Nintendo WiiWare;;2009;Nintendo, Chunsoft;Role-Playing;;;;;0;;;;;
Pokemon Fushigi no Dungeon - Susume! Honou no Boukendan (Japan);Pokemon Fushigi no Dungeon - Susume! Honou no Boukendan (Japan);Nintendo WiiWare;;2009;Nintendo, Chunsoft;Role-Playing;;;;;0;;;;;
Pokemon Rumble (USA);Pokemon Rumble (USA);Nintendo WiiWare;;2009;Nintendo, Ambrella;Fighting;;;;;0;;;;;
Pokers Wii (Japan);Pokers Wii (Japan);Nintendo WiiWare;;2008;Milestone, UFO Interactive;Puzzle;;;;;0;;;;;
Pokosuka Racing (Japan);Pokosuka Racing (Japan);Nintendo WiiWare;;2010;Recom;Driving;;;;;0;;;;;
Pong Toss Pro - Frat Party Games (USA);Pong Toss Pro - Frat Party Games (USA);Nintendo WiiWare;;2010;JV Games;Board Game;;;;;0;;;;;
Pong Toss! Frat Party Games (USA);Pong Toss! Frat Party Games (USA);Nintendo WiiWare;;2008;JV Games;Sports;;;;;0;;;;;
Ponjan Wii (Japan);Ponjan Wii (Japan);Nintendo WiiWare;;2009;Takara Tomy;Other;;;;;0;;;;;
Pool Revolution - Cue Sports (USA);Pool Revolution - Cue Sports (USA);Nintendo WiiWare;;2008;Hudson Soft;Sports;;;;;0;;;;;
Pop 'Em, Drop 'Em SameGame (USA);Pop 'Em, Drop 'Em SameGame (USA);Nintendo WiiWare;;2009;Hudson Soft;Puzzle;;;;;0;;;;;
Pop (USA);Pop (USA);Nintendo WiiWare;;2008;Nnooo, Electronic Arts;Puzzle;;;;;0;;;;;
Popple to Mahou no Crayon (Japan);Popple to Mahou no Crayon (Japan);Nintendo WiiWare;;2009;G-Mode;Action;;;;;0;;;;;
Potpourrii (USA);Potpourrii (USA);Nintendo WiiWare;;2008;Abstraction Games;Puzzle;;;;;0;;;;;
Princess Ai Monogatari (Japan);Princess Ai Monogatari (Japan);Nintendo WiiWare;;2009;Sunsoft;Other;;;;;0;;;;;
Protoethea (USA);Protoethea (USA);Nintendo WiiWare;;2008;Digital Builders, Sabarasa, Ubisoft;Shooter;;;;;0;;;;;
Pub Darts (USA);Pub Darts (USA);Nintendo WiiWare;;2010;Big Blue Bubble;Sports;;;;;0;;;;;
Pucca's Kisses Game (USA);Pucca's Kisses Game (USA);Nintendo WiiWare;;2011;BigBen Interactive;Platformer;;;;;0;;;;;
Rabbids Lab (USA);Rabbids Lab (USA);Nintendo WiiWare;;2009;Ubisoft;Other;;;;;0;;;;;
Racers' Islands - Crazy Arenas (USA);Racers' Islands - Crazy Arenas (USA);Nintendo WiiWare;;2010;Artefacts Studio, Zallag;Racing;;;;;0;;;;;
Racers' Islands - Crazy Racers (USA);Racers' Islands - Crazy Racers (USA);Nintendo WiiWare;;2010;Artefacts Studio, Zallag;Racing;;;;;0;;;;;
Rage of the Gladiator (USA);Rage of the Gladiator (USA);Nintendo WiiWare;;2010;Ghostfire Games;Fighting;;;;;0;;;;;
Rainbow Islands - Towering Adventure! (USA);Rainbow Islands - Towering Adventure! (USA);Nintendo WiiWare;;2009;Taito;Arcade;;;;;0;;;;;
Raku Raku Kinen Appli Wii - Kinenka no Isha ga Oshieru Nanoka de Yamaru Hoho (Japan);Raku Raku Kinen Appli Wii - Kinenka no Isha ga Oshieru Nanoka de Yamaru Hoho (Japan);Nintendo WiiWare;;2009;Silver Star Japan, Mayumi Abe;Other;;;;;0;;;;;
Reel Fishing - Ocean Challenge (USA);Reel Fishing - Ocean Challenge (USA);Nintendo WiiWare;;2012;Marvelous Entertainment, Natsume;Sports;;;;;0;;;;;
Reel Fishing Challenge (USA);Reel Fishing Challenge (USA);Nintendo WiiWare;;2009;Marvelous Entertainment, Natsume;Simulation;;;;;0;;;;;
Reel Fishing Challenge II (USA);Reel Fishing Challenge II (USA);Nintendo WiiWare;;2010;Marvelous Entertainment, Natsume;Simulation;;;;;0;;;;;
Retro City Rampage (USA);Retro City Rampage (USA);Nintendo WiiWare;;2013;Vblank Entertainment Inc.;Action;;;;;0;;;;;
Robin Hood - The Return of Richard (USA);Robin Hood - The Return of Richard (USA);Nintendo WiiWare;;2010;Nordcurrent;Shooter;;;;;0;;;;;
Robocalypse - Beaver Defense (USA);Robocalypse - Beaver Defense (USA);Nintendo WiiWare;;2010;Vogster Entertainment;Strategy;;;;;0;;;;;
Robox (USA);Robox (USA);Nintendo WiiWare;;2010;Dreambox Games;Platformer;;;;;0;;;;;
Rock N' Roll Climber (USA);Rock N' Roll Climber (USA);Nintendo WiiWare;;2009;Vitei, Nintendo;Action;;;;;0;;;;;
Rubik's Puzzle Galaxy - RUSH (USA);Rubik's Puzzle Galaxy - RUSH (USA);Nintendo WiiWare;;2009;Two Tribes B.V.;Puzzle;;;;;0;;;;;
Rush Rush Rally Racing (Europe);Rush Rush Rally Racing (Europe);Nintendo WiiWare;;2012;Senile Team;Racing;;;;;0;;;;;
SPOGS Racing (USA);SPOGS Racing (USA);Nintendo WiiWare;;2008;D2C Games;Racing;;;;;0;;;;;
Saikyou Ginsei Gomoku Narabe (Japan);Saikyou Ginsei Gomoku Narabe (Japan);Nintendo WiiWare;;2008;Silver Star Japan, Electronic Arts;Other;;;;;0;;;;;
Saikyou Ginsei Igo (Japan);Saikyou Ginsei Igo (Japan);Nintendo WiiWare;;2008;Silver Star Japan, Electronic Arts;Other;;;;;0;;;;;
Saikyou Ginsei Mahjong (Japan);Saikyou Ginsei Mahjong (Japan);Nintendo WiiWare;;2008;Silver Star Japan, Electronic Arts;Other;;;;;0;;;;;
Saikyou Ginsei Shogi (Japan);Saikyou Ginsei Shogi (Japan);Nintendo WiiWare;;2008;Silver Star Japan, Electronic Arts;Other;;;;;0;;;;;
Sandy Beach (USA);Sandy Beach (USA);Nintendo WiiWare;;2009;Konami;Relaxation;;;;;0;;;;;
Save the Furries (USA);Save the Furries (USA);Nintendo WiiWare;;2012;SDP Games;Puzzle;;;;;0;;;;;
Sekai no Omoshiro Party Game (Japan);Sekai no Omoshiro Party Game (Japan);Nintendo WiiWare;;2010;SIMS Co. Ltd.;Other;;;;;0;;;;;
Sekai no Omoshiro Party Game 2 (Japan);Sekai no Omoshiro Party Game 2 (Japan);Nintendo WiiWare;;2010;SIMS Co. Ltd.;Other;;;;;0;;;;;
Sexy Poker (USA);Sexy Poker (USA);Nintendo WiiWare;;2009;Gameloft;Board Game;;;;;0;;;;;
ShadowPlay (USA);ShadowPlay (USA);Nintendo WiiWare;;2010;Deep Fried Entertainment;Puzzle;;;;;0;;;;;
Shikakui Atama wo Maru Kusuru - Mainichi Minna no Challenge Hen (Japan);Shikakui Atama wo Maru Kusuru - Mainichi Minna no Challenge Hen (Japan);Nintendo WiiWare;;2009;Nichinoken, IE Institute Co. Ltd.;Other;;;;;0;;;;;
Shootanto - Evolutionary Mayhem (USA);Shootanto - Evolutionary Mayhem (USA);Nintendo WiiWare;;2009;Grand Prix Games, Hudson Soft;Shooter;;;;;0;;;;;
Silver Star Chess (USA);Silver Star Chess (USA);Nintendo WiiWare;;2009;Silver Star Japan, Electronic Arts;Board Game;;;;;0;;;;;
Silver Star Reversi (USA);Silver Star Reversi (USA);Nintendo WiiWare;;2009;Silver Star Japan, Electronic Arts;Board Game;;;;;0;;;;;
Simple Series Vol. 1 - The Block Kuzushi neo (Japan);Simple Series Vol. 1 - The Block Kuzushi neo (Japan);Nintendo WiiWare;;2008;Tam Soft, D3 Publisher;Action;;;;;0;;;;;
Simple Series Vol. 2 - The Number Puzzle neo (Japan);Simple Series Vol. 2 - The Number Puzzle neo (Japan);Nintendo WiiWare;;2008;Tam Soft, D3 Publisher;Other;;;;;0;;;;;
Simple Series Vol. 3 - The Mahjong (Japan);Simple Series Vol. 3 - The Mahjong (Japan);Nintendo WiiWare;;2008;Tam Soft, D3 Publisher;Other;;;;;0;;;;;
Simple Series Vol. 4 - The Misshitsu kara no Dasshutsu (Japan);Simple Series Vol. 4 - The Misshitsu kara no Dasshutsu (Japan);Nintendo WiiWare;;2009;Intense, D3 Publisher;Adventure;;;;;0;;;;;
Simple Series Vol. 5 - The Judo (Japan);Simple Series Vol. 5 - The Judo (Japan);Nintendo WiiWare;;2009;Tam Soft, D3 Publisher;Sports;;;;;0;;;;;
Snail Mail (USA);Snail Mail (USA);Nintendo WiiWare;;2011;Sandlot Games;Action;;;;;0;;;;;
Sneezies (USA);Sneezies (USA);Nintendo WiiWare;;2011;Chillingo;Puzzle;;;;;0;;;;;
Snowboard Riot (USA);Snowboard Riot (USA);Nintendo WiiWare;;2009;Hudson Soft;Sports;;;;;0;;;;;
Snowpack Park (USA);Snowpack Park (USA);Nintendo WiiWare;;2010;Nintendo;Adventure;;;;;0;;;;;
Soccer Bashi (USA);Soccer Bashi (USA);Nintendo WiiWare;;2011;Icon Games;Puzzle;;;;;0;;;;;
Soccer Up! (USA);Soccer Up! (USA);Nintendo WiiWare;;2011;EnjoyUp Games;Sports;;;;;0;;;;;
Solitaire (Europe);Solitaire (Europe);Nintendo WiiWare;;2009;Cosmigo, GameOn;Simulation;;;;;0;;;;;
Sonic the Hedgehog 4 - Episode I (USA);Sonic the Hedgehog 4 - Episode I (USA);Nintendo WiiWare;;2010;Sega;Action;;;;;0;;;;;
Sorcery Blade (Japan);Sorcery Blade (Japan);Nintendo WiiWare;;2008;Kemco;Action;;;;;0;;;;;
Space Invaders Get Even (USA);Space Invaders Get Even (USA);Nintendo WiiWare;;2008;Taito, Cattle Call;Shooter;;;;;0;;;;;
Space Trek (USA);Space Trek (USA);Nintendo WiiWare;;2010;Calaris;Action;;;;;0;;;;;
Spaceball Revolution (USA);Spaceball Revolution (USA);Nintendo WiiWare;;2009;Virtual Toys;Puzzle;;;;;0;;;;;
Spot the Differences! (USA);Spot the Differences! (USA);Nintendo WiiWare;;2011;Sanuk Games;Puzzle;;;;;0;;;;;
Star Soldier R (USA);Star Soldier R (USA);Nintendo WiiWare;;2008;Hudson Soft;Shooter;;;;;0;;;;;
Step Up! (USA);Step Up! (USA);Nintendo WiiWare;;2011;GolemLabs & Zoozen;Fitness;;;;;0;;;;;
Stonekeep - Bones of the Ancestors (USA);Stonekeep - Bones of the Ancestors (USA);Nintendo WiiWare;;2012;Alpine Studios, Interplay;RPG;;;;;0;;;;;
Stop Stress - A Day of Fury (USA);Stop Stress - A Day of Fury (USA);Nintendo WiiWare;;2009;Abylight;Other;;;;;0;;;;;
Strong Bad's Cool Game for Attractive People - Episode 1 - Homestar Ruiner (USA);Strong Bad's Cool Game for Attractive People - Episode 1 - Homestar Ruiner (USA);Nintendo WiiWare;;2008;Telltale Games;Adventure;;;;;0;;;;;
Strong Bad's Cool Game for Attractive People - Episode 2 - Strong Badia the Free (USA);Strong Bad's Cool Game for Attractive People - Episode 2 - Strong Badia the Free (USA);Nintendo WiiWare;;2008;Telltale Games;Adventure;;;;;0;;;;;
Strong Bad's Cool Game for Attractive People - Episode 3 - Baddest of the Bands (USA);Strong Bad's Cool Game for Attractive People - Episode 3 - Baddest of the Bands (USA);Nintendo WiiWare;;2008;Telltale Games;Adventure;;;;;0;;;;;
Strong Bad's Cool Game for Attractive People - Episode 4 - Dangeresque 3 - The Criminal Projective (USA);Strong Bad's Cool Game for Attractive People - Episode 4 - Dangeresque 3 - The Criminal Projective (USA);Nintendo WiiWare;;2008;Telltale Games;Adventure;;;;;0;;;;;
Strong Bad's Cool Game for Attractive People - Episode 5 - 8-Bit Is Enough (USA);Strong Bad's Cool Game for Attractive People - Episode 5 - 8-Bit Is Enough (USA);Nintendo WiiWare;;2008;Telltale Games;Adventure;;;;;0;;;;;
Stunt Cars (USA);Stunt Cars (USA);Nintendo WiiWare;;2009;Icon Games;Racing;;;;;0;;;;;
Successfully Learning German - Year 2 (Europe);Successfully Learning German - Year 2 (Europe);Nintendo WiiWare;;2011;Tivola;Education;;;;;0;;;;;
Successfully Learning German - Year 3 (Europe);Successfully Learning German - Year 3 (Europe);Nintendo WiiWare;;2011;Tivola;Education;;;;;0;;;;;
Successfully Learning German - Year 4 (Europe);Successfully Learning German - Year 4 (Europe);Nintendo WiiWare;;2011;Tivola;Education;;;;;0;;;;;
