xmcotar1d;X-Men: Children of the Atom (Euro 950105 Phoenix Edition) (bootleg);MAME (Libretro);xmcota;1994;bootleg;Fighter / Versus;;;;;0;;;;;
xmcotar1d;X-Men: Children of the Atom (Euro 950105 Phoenix Edition) (bootleg);MAME (libretro);xmcota;1994;bootleg;Fighter;;;;;0;;;;;
xmcotar1d;X-Men: Children of the Atom (Euro 950105 Phoenix Edition) (bootleg);MAME (Mame4all);xmcota;1994;bootleg;Fighter / Versus;;;;;0;;;;;
xmcotar1d;X-Men: Children of the Atom (Euro 950105 Phoenix Edition) (bootleg);MAME (mame4all);xmcota;1994;bootleg;Fighter;;;;;0;;;;;
xmcotar1d;X-Men: Children of the Atom (Euro 950105 Phoenix Edition) (bootleg);MAME;xmcota;1994;bootleg;Fighter / Versus;;;;;0;;;;;
xmcotar1d;X-Men: Children of the Atom (Euro 950105 Phoenix Edition) (bootleg);MAME;xmcota;1994;bootleg;Fighter;;;;;0;;;;;
xmcotau;X-Men - children of the atom (950105 USA);Final Burn Alpha;xmcota;1995;Capcom;;;;;;0;;;;;
xmcotau;X-Men Children of the Atom (USA 950105);Arcade;;1994;Capcom;;;;;;0;;;;;
xmcotau;X-Men Children of the Atom (USA 950105);Arcade;xmcota;1994;Capcom;Fighter / Versus;;;;;0;;;;;
xmcotau;X-Men Children of the Atom (USA 950105);Final Burn Alpha;;1994;Capcom;;;;;;0;;;;;
xmcotau;X-Men Children of the Atom (USA 950105);MAME (Advance);;1994;Capcom;;;;;;0;;;;;
xmcotau;X-Men Children of the Atom (USA 950105);MAME (Advance);xmcota;1994;Capcom;Fighter / Versus;;;;;0;;;;;
xmcotau;X-Men Children of the Atom (USA 950105);MAME (Libretro);;1994;Capcom;;;;;;0;;;;;
xmcotau;X-Men Children of the Atom (USA 950105);MAME (Libretro);xmcota;1994;Capcom;Fighter / Versus;;;;;0;;;;;
xmcotau;X-Men Children of the Atom (USA 950105);MAME (Mame4all);;1994;Capcom;;;;;;0;;;;;
xmcotau;X-Men Children of the Atom (USA 950105);MAME (Mame4all);xmcota;1994;Capcom;Fighter / Versus;;;;;0;;;;;
xmcotau;X-Men Children of the Atom (USA 950105);MAME;;1994;Capcom;;;;;;0;;;;;
xmcotau;X-Men Children of the Atom (USA 950105);MAME;xmcota;1994;Capcom;Fighter / Versus;;;;;0;;;;;
xmcotau;X-Men: Children of the Atom (USA 950105);Arcade;xmcota;1994;Capcom;Fighter;;;;;0;;;;;
xmcotau;X-Men: Children of the Atom (USA 950105);Final Burn Alpha;xmcota;1994;Capcom;Fighter;;;;;0;;;;;
xmcotau;X-Men: Children of the Atom (USA 950105);MAME (Advance);xmcota;1994;Capcom;Fighter;;;;;0;;;;;
xmcotau;X-Men: Children of the Atom (USA 950105);MAME (libretro);xmcota;1994;Capcom;Fighter;;;;;0;;;;;
xmcotau;X-Men: Children of the Atom (USA 950105);MAME (mame4all);xmcota;1994;Capcom;Fighter;;;;;0;;;;;
xmcotau;X-Men: Children of the Atom (USA 950105);MAME;xmcota;1994;Capcom;Fighter;;;;;0;;;;;
xmen2;X-Men 2 - Clone Wars (Euro, USA);Final Burn Alpha;;1995;Sega;;;;;;0;;;;;
xmen2p01;X-Men 2 - Clone Wars (Prototype, 19941216);Final Burn Alpha;xmen2;1994;Sega;;;;;;0;;;;;
xmen2p02;X-Men 2 - Clone Wars (Prototype, 19941215);Final Burn Alpha;xmen2;1994;Sega;;;;;;0;;;;;
xmen2p03;X-Men 2 - Clone Wars (Prototype, 19941214);Final Burn Alpha;xmen2;1994;Sega;;;;;;0;;;;;
xmen2p04;X-Men 2 - Clone Wars (Prototype, 19941211);Final Burn Alpha;xmen2;1994;Sega;;;;;;0;;;;;
xmen2p05;X-Men 2 - Clone Wars (Prototype, 19941211-A);Final Burn Alpha;xmen2;1994;Sega;;;;;;0;;;;;
xmen2p06;X-Men 2 - Clone Wars (Prototype, 19941210);Final Burn Alpha;xmen2;1994;Sega;;;;;;0;;;;;
xmen2p07;X-Men 2 - Clone Wars (Prototype, 19941209);Final Burn Alpha;xmen2;1994;Sega;;;;;;0;;;;;
xmen2p08;X-Men 2 - Clone Wars (Prototype, 19941208);Final Burn Alpha;xmen2;1994;Sega;;;;;;0;;;;;
xmen2p09;X-Men 2 - Clone Wars (Prototype, 19941207);Final Burn Alpha;xmen2;1994;Sega;;;;;;0;;;;;
xmen2p10;X-Men 2 - Clone Wars (Prototype, 19941206);Final Burn Alpha;xmen2;1994;Sega;;;;;;0;;;;;
xmen2p11;X-Men 2 - Clone Wars (Prototype, 19941203);Final Burn Alpha;xmen2;1994;Sega;;;;;;0;;;;;
xmen2p12;X-Men 2 - Clone Wars (Prototype, 19941202);Final Burn Alpha;xmen2;1994;Sega;;;;;;0;;;;;
xmen2p13;X-Men 2 - Clone Wars (Prototype, 19941130);Final Burn Alpha;xmen2;1994;Sega;;;;;;0;;;;;
xmen2p14;X-Men 2 - Clone Wars (Prototype, 19941128);Final Burn Alpha;xmen2;1994;Sega;;;;;;0;;;;;
xmen2p15;X-Men 2 - Clone Wars (Prototype, 19941123);Final Burn Alpha;xmen2;1994;Sega;;;;;;0;;;;;
xmen2p16;X-Men 2 - Clone Wars (Prototype, 19941117);Final Burn Alpha;xmen2;1994;Sega;;;;;;0;;;;;
xmen2p17;X-Men 2 - Clone Wars (Prototype, 19941018);Final Burn Alpha;xmen2;1994;Sega;;;;;;0;;;;;
xmen2p18;X-Men 2 - Clone Wars (Prototype, 19940510);Final Burn Alpha;xmen2;1994;Sega;;;;;;0;;;;;
xmen2p19;X-Men 2 - Clone Wars (Prototype, 19940506);Final Burn Alpha;xmen2;1994;Sega;;;;;;0;;;;;
xmen2pa;X-Men (2 Players ver AAA);Arcade;xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen2pa;X-Men (2 Players ver AAA);Arcade;xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmen2pa;X-Men (2 Players ver AAA);Final Burn Alpha;xmen;1992;Konami;;;;;;0;;;;;
xmen2pa;X-Men (2 Players ver AAA);Final Burn Alpha;xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen2pa;X-Men (2 Players ver AAA);MAME (advance);xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen2pa;X-Men (2 Players ver AAA);MAME (Advance);xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmen2pa;X-Men (2 Players ver AAA);MAME (Libretro);xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen2pa;X-Men (2 Players ver AAA);MAME (Libretro);xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmen2pa;X-Men (2 Players ver AAA);MAME (Mame4all);xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen2pa;X-Men (2 Players ver AAA);MAME (Mame4all);xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmen2pa;X-Men (2 Players ver AAA);MAME;xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen2pa;X-Men (2 Players ver AAA);MAME;xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmen2pe;X-Men (2 Players ver EAA);Arcade;xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen2pe;X-Men (2 Players ver EAA);Arcade;xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmen2pe;X-Men (2 Players ver EAA);Final Burn Alpha;xmen;1992;Konami;;;;;;0;;;;;
xmen2pe;X-Men (2 Players ver EAA);Final Burn Alpha;xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen2pe;X-Men (2 Players ver EAA);MAME (Advance);xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen2pe;X-Men (2 Players ver EAA);MAME (Advance);xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmen2pe;X-Men (2 Players ver EAA);MAME (Libretro);xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen2pe;X-Men (2 Players ver EAA);MAME (Libretro);xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmen2pe;X-Men (2 Players ver EAA);MAME (Mame4all);xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen2pe;X-Men (2 Players ver EAA);MAME (Mame4all);xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmen2pe;X-Men (2 Players ver EAA);MAME;xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen2pe;X-Men (2 Players ver EAA);MAME;xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmen2pj;X-Men (2 Players ver JAA);Arcade;xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen2pj;X-Men (2 Players ver JAA);Arcade;xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmen2pj;X-Men (2 Players ver JAA);Final Burn Alpha;xmen;1992;Konami;;;;;;0;;;;;
xmen2pj;X-Men (2 Players ver JAA);Final Burn Alpha;xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen2pj;X-Men (2 Players ver JAA);MAME (advance);xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen2pj;X-Men (2 Players ver JAA);MAME (Advance);xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmen2pj;X-Men (2 Players ver JAA);MAME (libretro);xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen2pj;X-Men (2 Players ver JAA);MAME (Libretro);xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmen2pj;X-Men (2 Players ver JAA);MAME (mame4all);xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen2pj;X-Men (2 Players ver JAA);MAME (Mame4all);xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmen2pj;X-Men (2 Players ver JAA);MAME;xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen2pj;X-Men (2 Players ver JAA);MAME;xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmen2pu;X-Men (2 Players ver UAB);MAME (advance);xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen2pu;X-Men (2 Players ver UAB);MAME (libretro);xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen2pu;X-Men (2 Players ver UAB);MAME (mame4all);xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen2pu;X-Men (2 Players ver UAB);MAME;xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen6p;X-Men (6 Players ver ECB);Arcade;xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen6p;X-Men (6 Players ver ECB);Arcade;xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmen6p;X-Men (6 Players ver ECB);Final Burn Alpha;xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen6p;X-Men (6 Players ver ECB);MAME (advance);xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen6p;X-Men (6 Players ver ECB);MAME (Advance);xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmen6p;X-Men (6 Players ver ECB);MAME (Libretro);xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen6p;X-Men (6 Players ver ECB);MAME (Libretro);xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmen6p;X-Men (6 Players ver ECB);MAME (Mame4all);xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen6p;X-Men (6 Players ver ECB);MAME (Mame4all);xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmen6p;X-Men (6 Players ver ECB);MAME;xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen6p;X-Men (6 Players ver ECB);MAME;xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmen6pu;X-Men (6 Players ver UCB);Arcade;xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen6pu;X-Men (6 Players ver UCB);Arcade;xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmen6pu;X-Men (6 Players ver UCB);Final Burn Alpha;xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen6pu;X-Men (6 Players ver UCB);MAME (Advance);xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen6pu;X-Men (6 Players ver UCB);MAME (Advance);xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmen6pu;X-Men (6 Players ver UCB);MAME (libretro);xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen6pu;X-Men (6 Players ver UCB);MAME (Libretro);xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmen6pu;X-Men (6 Players ver UCB);MAME (mame4all);xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen6pu;X-Men (6 Players ver UCB);MAME (Mame4all);xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmen6pu;X-Men (6 Players ver UCB);MAME;xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen6pu;X-Men (6 Players ver UCB);MAME;xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmen;X-Men (4 Players ver UBB);Arcade;;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen;X-Men (4 Players ver UBB);Arcade;;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmen;X-Men (4 Players ver UBB);Final Burn Alpha;;1992;Konami;;;;;;0;;;;;
xmen;X-Men (4 Players ver UBB);Final Burn Alpha;;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen;X-Men (4 Players ver UBB);MAME (Advance);;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen;X-Men (4 Players ver UBB);MAME (Advance);;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmen;X-Men (4 Players ver UBB);MAME (libretro);;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen;X-Men (4 Players ver UBB);MAME (Libretro);;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmen;X-Men (4 Players ver UBB);MAME (mame4all);;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen;X-Men (4 Players ver UBB);MAME (Mame4all);;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmen;X-Men (4 Players ver UBB);MAME;;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmen;X-Men (4 Players ver UBB);MAME;;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmen;xmen;Arcade;;;;;;;;;;;;;
xmen;xmen;Final Burn Alpha;;;;;;;;;;;;;
xmen;xmen;MAME (Advance);;;;;;;;;;;;;
xmen;xmen;MAME (Libretro);;;;;;;;;;;;;
xmen;xmen;MAME (Mame (Libretro)4all);;;;;;;;;;;;;
xmen;xmen;MAME;;;;;;;;;;;;;
xmena;X-Men (4 Players ver AEA);Arcade;xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmena;X-Men (4 Players ver AEA);Arcade;xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmena;X-Men (4 Players ver AEA);Final Burn Alpha;xmen;1992;Konami;;;;;;0;;;;;
xmena;X-Men (4 Players ver AEA);Final Burn Alpha;xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmena;X-Men (4 Players ver AEA);MAME (Advance);xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmena;X-Men (4 Players ver AEA);MAME (Advance);xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmena;X-Men (4 Players ver AEA);MAME (libretro);xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmena;X-Men (4 Players ver AEA);MAME (Libretro);xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmena;X-Men (4 Players ver AEA);MAME (Mame4all);xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmena;X-Men (4 Players ver AEA);MAME (Mame4all);xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmena;X-Men (4 Players ver AEA);MAME;xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmena;X-Men (4 Players ver AEA);MAME;xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmenaa;X-Men (4 Players ver ADA);Arcade;xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmenaa;X-Men (4 Players ver ADA);Arcade;xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmenaa;X-Men (4 Players ver ADA);Final Burn Alpha;xmen;1992;Konami;;;;;;0;;;;;
xmenaa;X-Men (4 Players ver ADA);Final Burn Alpha;xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmenaa;X-Men (4 Players ver ADA);MAME (Advance);xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmenaa;X-Men (4 Players ver ADA);MAME (Advance);xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmenaa;X-Men (4 Players ver ADA);MAME (Libretro);xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmenaa;X-Men (4 Players ver ADA);MAME (Libretro);xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmenaa;X-Men (4 Players ver ADA);MAME (Mame4all);xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmenaa;X-Men (4 Players ver ADA);MAME (Mame4all);xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmenaa;X-Men (4 Players ver ADA);MAME;xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmenaa;X-Men (4 Players ver ADA);MAME;xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmene;X-Men (4 Players ver EBA);Arcade;xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmene;X-Men (4 Players ver EBA);Arcade;xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmene;X-Men (4 Players ver EBA);Final Burn Alpha;xmen;1992;Konami;;;;;;0;;;;;
xmene;X-Men (4 Players ver EBA);Final Burn Alpha;xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmene;X-Men (4 Players ver EBA);MAME (Advance);xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmene;X-Men (4 Players ver EBA);MAME (Advance);xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmene;X-Men (4 Players ver EBA);MAME (Libretro);xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmene;X-Men (4 Players ver EBA);MAME (Libretro);xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmene;X-Men (4 Players ver EBA);MAME (mame4all);xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmene;X-Men (4 Players ver EBA);MAME (Mame4all);xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmene;X-Men (4 Players ver EBA);MAME;xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmene;X-Men (4 Players ver EBA);MAME;xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmenj;X-Men (4 Players ver JBA);Arcade;xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmenj;X-Men (4 Players ver JBA);Arcade;xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmenj;X-Men (4 Players ver JBA);Final Burn Alpha;xmen;1992;Konami;;;;;;0;;;;;
xmenj;X-Men (4 Players ver JBA);Final Burn Alpha;xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmenj;X-Men (4 Players ver JBA);MAME (Advance);xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmenj;X-Men (4 Players ver JBA);MAME (Advance);xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmenj;X-Men (4 Players ver JBA);MAME (Libretro);xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmenj;X-Men (4 Players ver JBA);MAME (Libretro);xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmenj;X-Men (4 Players ver JBA);MAME (mame4all);xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmenj;X-Men (4 Players ver JBA);MAME (Mame4all);xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmenj;X-Men (4 Players ver JBA);MAME;xmen;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
xmenj;X-Men (4 Players ver JBA);MAME;xmen;1992;Konami;Fighter / 2.5D;;;;;0;;;;;
xmenu;X-Men (USA);Final Burn Alpha;xmen;1993;Sega;;;;;;0;;;;;
xmvsf;X-Men vs Street Fighter (961004 Euro);Final Burn Alpha;;1996;Capcom;;;;;;0;;;;;
xmvsf;X-Men Vs. Street Fighter (Euro 961004);Arcade;;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsf;X-Men Vs. Street Fighter (Euro 961004);Arcade;;1996;Capcom;Fighter;;;;;0;;;;;
xmvsf;X-Men Vs. Street Fighter (Euro 961004);Final Burn Alpha;;1996;Capcom;Fighter;;;;;0;;;;;
xmvsf;X-Men Vs. Street Fighter (Euro 961004);HBMame;;1996;Capcom;Fighter;;;;;0;;;;;
xmvsf;X-Men Vs. Street Fighter (Euro 961004);MAME (Advance);;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsf;X-Men Vs. Street Fighter (Euro 961004);MAME (Advance);;1996;Capcom;Fighter;;;;;0;;;;;
xmvsf;X-Men Vs. Street Fighter (Euro 961004);MAME (Libretro);;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsf;X-Men Vs. Street Fighter (Euro 961004);MAME (Libretro);;1996;Capcom;Fighter;;;;;0;;;;;
xmvsf;X-Men Vs. Street Fighter (Euro 961004);MAME (Mame (Libretro)4all);;1996;Capcom;Fighter;;;;;0;;;;;
xmvsf;X-Men Vs. Street Fighter (Euro 961004);MAME (Mame4all);;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsf;X-Men Vs. Street Fighter (Euro 961004);MAME (mame4all);;1996;Capcom;Fighter;;;;;0;;;;;
xmvsf;X-Men Vs. Street Fighter (Euro 961004);MAME;;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsf;X-Men Vs. Street Fighter (Euro 961004);MAME;;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfa;X-Men vs Street Fighter (961023 Asia);Final Burn Alpha;xmvsf;1996;Capcom;;;;;;0;;;;;
xmvsfa;X-Men Vs. Street Fighter (Asia 961023);Arcade;xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfa;X-Men Vs. Street Fighter (Asia 961023);Arcade;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfa;X-Men Vs. Street Fighter (Asia 961023);Final Burn Alpha;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfa;X-Men Vs. Street Fighter (Asia 961023);MAME (Advance);xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfa;X-Men Vs. Street Fighter (Asia 961023);MAME (Advance);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfa;X-Men Vs. Street Fighter (Asia 961023);MAME (Libretro);xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfa;X-Men Vs. Street Fighter (Asia 961023);MAME (Libretro);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfa;X-Men Vs. Street Fighter (Asia 961023);MAME (Mame4all);xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfa;X-Men Vs. Street Fighter (Asia 961023);MAME (mame4all);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfa;X-Men Vs. Street Fighter (Asia 961023);MAME;xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfa;X-Men Vs. Street Fighter (Asia 961023);MAME;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfar1;X-Men vs Street Fighter (961004 Asia);Final Burn Alpha;xmvsf;1996;Capcom;;;;;;0;;;;;
xmvsfar1;X-Men Vs. Street Fighter (Asia 961004);Arcade;xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfar1;X-Men Vs. Street Fighter (Asia 961004);Arcade;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfar1;X-Men Vs. Street Fighter (Asia 961004);Final Burn Alpha;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfar1;X-Men Vs. Street Fighter (Asia 961004);MAME (Advance);xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfar1;X-Men Vs. Street Fighter (Asia 961004);MAME (Advance);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfar1;X-Men Vs. Street Fighter (Asia 961004);MAME (Libretro);xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfar1;X-Men Vs. Street Fighter (Asia 961004);MAME (Libretro);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfar1;X-Men Vs. Street Fighter (Asia 961004);MAME (Mame4all);xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfar1;X-Men Vs. Street Fighter (Asia 961004);MAME (mame4all);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfar1;X-Men Vs. Street Fighter (Asia 961004);MAME;xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfar1;X-Men Vs. Street Fighter (Asia 961004);MAME;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfar2;X-Men vs Street Fighter (960919 Asia);Final Burn Alpha;xmvsf;1996;Capcom;;;;;;0;;;;;
xmvsfar2;X-Men Vs. Street Fighter (Asia 960919);Arcade;xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfar2;X-Men Vs. Street Fighter (Asia 960919);Arcade;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfar2;X-Men Vs. Street Fighter (Asia 960919);Final Burn Alpha;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfar2;X-Men Vs. Street Fighter (Asia 960919);MAME (Advance);xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfar2;X-Men Vs. Street Fighter (Asia 960919);MAME (Advance);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfar2;X-Men Vs. Street Fighter (Asia 960919);MAME (Libretro);xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfar2;X-Men Vs. Street Fighter (Asia 960919);MAME (libretro);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfar2;X-Men Vs. Street Fighter (Asia 960919);MAME (Mame4all);xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfar2;X-Men Vs. Street Fighter (Asia 960919);MAME (mame4all);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfar2;X-Men Vs. Street Fighter (Asia 960919);MAME;xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfar2;X-Men Vs. Street Fighter (Asia 960919);MAME;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfar3;X-Men vs Street Fighter (960910 Asia);Final Burn Alpha;xmvsf;1996;Capcom;;;;;;0;;;;;
xmvsfar3;X-Men Vs. Street Fighter (Asia 960910);Arcade;xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfar3;X-Men Vs. Street Fighter (Asia 960910);Arcade;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
