#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
gwing2;Giga Wing 2;Sega Naomi;;2000;Takumi / Capcom;Shooter;;;;;0;;;;;
ggx;Guilty Gear X;Sega Naomi;;2000;Arc System Works;Fighter;;;;;0;;;;;
ggxxrlo;Guilty Gear XX #Reload (GDL-0019);Sega Naomi;ggxxrl;2003;Arc System Works;Fighter;;;;;0;;;;;
ggxxrl;Guilty Gear XX #Reload (Rev. A) (GDL-0019A);Sega Naomi;;2003;Arc System Works;Fighter;;;;;0;;;;;
ggxx;Guilty Gear XX (GDL-0011);Sega Naomi;;2002;Arc System Works;Fighter;;;;;0;;;;;
ggxxac;Guilty Gear XX Accent Core (GDL-0041);Sega Naomi;;2006;Arc System Works;Fighter;;;;;0;;;;;
ggxxsla;Guilty Gear XX Slash (Rev. A) (GDL-0033A);Sega Naomi;;2005;Arc System Works;Fighter;;;;;0;;;;;
gunsur2;Gun Survivor 2 Biohazard Code: Veronica (Asia) (BHF2 Ver. E);Sega Naomi;;2001;Capcom / Namco;Gun;;;;;0;;;;;
gunsur2j;Gun Survivor 2 Biohazard Code: Veronica (Japan) (BHF1 Ver. E);Sega Naomi;gunsur2;2001;Capcom / Namco;Gun;;;;;0;;;;;
hmgeo;Heavy Metal Geomatrix (Rev. B);Sega Naomi;;2001;Capcom;Action;;;;;0;;;;;
hotd2o;House of the Dead 2;Sega Naomi;hotd2;1998;Sega;Gun;;;;;0;;;;;
hotd2;House of the Dead 2 (USA);Sega Naomi;;1998;Sega;Gun;;;;;0;;;;;
hotd2p;House of the Dead 2 (prototype);Sega Naomi;hotd2;1998;Sega;Gun;;;;;0;;;;;
suchie3;Idol Janshi Suchie-Pai 3;Sega Naomi;;1999;Jaleco;Mahjong;;;;;0;;;;;
ikaruga;Ikaruga (GDL-0010);Sega Naomi;;2001;Treasure;Shooter;;;;;0;;;;;
illvelo;Illvelo (Illmatic Envelope);Sega Naomi;;2008;Milestone Inc.;Shoot-'Em-Up;;;;;0;;;;;
initdexpo;Initial D Arcade Stage (Export) (GDS-0025);Sega Naomi;initdexp;2002;Sega;Driving;;;;;0;;;;;
initdexp;Initial D Arcade Stage (Export) (Rev. A) (GDS-0025A);Sega Naomi;;2002;Sega;Driving;;;;;0;;;;;
initdo;Initial D Arcade Stage (Japan) (GDS-0020);Sega Naomi;initd;2002;Sega;Driving;;;;;0;;;;;
initd;Initial D Arcade Stage (Japan) (Rev. B) (GDS-0020B);Sega Naomi;;2002;Sega;Driving;;;;;0;;;;;
initdv2e;Initial D Arcade Stage Ver. 2 (Export) (GDS-0027);Sega Naomi;initdv2j;2002;Sega;Driving;;;;;0;;;;;
initdv2jo;Initial D Arcade Stage Ver. 2 (Japan) (GDS-0026);Sega Naomi;initdv2j;2002;Sega;Driving;;;;;0;;;;;
initdv2j;Initial D Arcade Stage Ver. 2 (Japan) (Rev. A) (GDS-0026A);Sega Naomi;;2002;Sega;Driving;;;;;0;;;;;
initdv3e;Initial D Arcade Stage Ver. 3 (Export) (GDS-0033);Sega Naomi;;2004;Sega;Driving;;;;;0;;;;;
initdv3jb;Initial D Arcade Stage Ver. 3 (Japan) (Rev. B) (GDS-0032B);Sega Naomi;initdv3j;2004;Sega;Driving;;;;;0;;;;;
initdv3j;Initial D Arcade Stage Ver. 3 (Japan) (Rev. C) (GDS-0032C);Sega Naomi;;2004;Sega;Driving;;;;;0;;;;;
inidv3ca;Initial D Arcade Stage Ver. 3: Cycraft Edition (Export) (Rev. A) (GDS-0039A);Sega Naomi;inidv3cy;2006;Sega;Driving;;;;;0;;;;;
inidv3cy;Initial D Arcade Stage Ver. 3: Cycraft Edition (Export) (Rev. B) (GDS-0039B);Sega Naomi;;2006;Sega;Driving;;;;;0;;;;;
inunoos;Inu No Osanpo (Rev. A);Sega Naomi;;2001;Sega / WOW Ent.;Miscellaneous;;;;;0;;;;;
jambo;Jambo! Safari (Rev. A);Sega Naomi;;1999;Sega;Driving;;;;;0;;;;;
jingystm;Jingi Storm: The Arcade (GDL-0037);Sega Naomi;;2005;Atrativa Japan;Fighter;;;;;0;;;;;
karous;Karous (GDL-0040);Sega Naomi;;2006;Milestone;Shooter;;;;;0;;;;;
kingrt66;King of Route 66, The (Rev. A);Sega Naomi;;2002;Sega;Driving;;;;;0;;;;;
kurucham;Kurukuru Chameleon (GDL-0034);Sega Naomi;;2006;Able;Puzzle;;;;;0;;;;;
keyboard;La Keyboard (GDS-0017);Sega Naomi;;2001;Sega;Quiz;;;;;0;;;;;
lovebero;Love And Berry: 1st-2nd Collection (Export) (Ver 1.003);Sega Naomi;lovebery;2006;Sega;Rhythm;;;;;0;;;;;
lovebery;Love And Berry: 1st-2nd Collection (Export) (Ver 2.000);Sega Naomi;;2006;Sega;Rhythm;;;;;0;;;;;
loveber3;Love And Berry: 3rd-5th Collection (USA, Export) (Ver 1.002) (MDA-C0042);Sega Naomi;;2007;Sega;Rhythm;;;;;0;;;;;
lupinsho;Lupin The Third: The Shooting (GDS-0018);Sega Naomi;;2001;Sega;Gun;;;;;0;;;;;
luptype;Lupin The Third: The Typing (Rev. A) (GDS-0021A);Sega Naomi;;2002;Sega;Miscellaneous;;;;;0;;;;;
mamonoro;Mamoru-kun wa Norowarete Shimatta!;Sega Naomi;;2008;G.Rev;Shooter;;;;;0;;;;;
manicpnc;Manic Panic Ghosts! (USA);Sega Naomi;;2007;Sega;Gun / Shooter;;;;;0;;;;;
marstv;Mars TV;Sega Naomi;;1999;Sega;Quiz;;;;;0;;;;;
mvsc2;Marvel Vs. Capcom 2 New Age of Heroes (Export, Korea) (Rev. A);Sega Naomi;;2000;Capcom;Fighter;;;;;0;;;;;
mvsc2u;Marvel Vs. Capcom 2 New Age of Heroes (USA) (Rev. A);Sega Naomi;mvsc2;2000;Capcom;Fighter;;;;;0;;;;;
mazana;Mazan: Flash of The Blade (Asia) (MAZ2 Ver. A);Sega Naomi;mazan;2002;Namco;Fighter;;;;;0;;;;;
mazan;Mazan: Flash of The Blade (US) (MAZ3 Ver. A);Sega Naomi;;2002;Namco;Fighter;;;;;0;;;;;
mok;Maze of the Kings, The (GDS-0022);Sega Naomi;;2002;Sega;Gun;;;;;0;;;;;
meltyblo;Melty Blood Act Cadenza (GDL-0028);Sega Naomi;meltybld;2005;Ecole Software;Fighter;;;;;0;;;;;
meltybld;Melty Blood Act Cadenza Ver. A (GDL-0028C);Sega Naomi;;2005;Ecole Software;Fighter;;;;;0;;;;;
meltybo;Melty Blood Act Cadenza Version B (GDL-0039);Sega Naomi;meltyb;2006;Ecole Software;Fighter;;;;;0;;;;;
meltyb;Melty Blood Act Cadenza Version B2 (GDL-0039A);Sega Naomi;;2007;Ecole Software;Fighter;;;;;0;;;;;
mbaao;Melty Blood Actress Again;Sega Naomi;mbaa;2008;Ecole Software;Fighter;;;;;0;;;;;
mbaa;Melty Blood Actress Again Version A (Rev. A);Sega Naomi;;2008;Ecole Software;Fighter;;;;;0;;;;;
gundmct;Mobile Suit Gundam: Federation Vs. Zeon;Sega Naomi;;2001;Banpresto;Shooter;;;;;0;;;;;
gundmgd;Mobile Suit Gundam: Federation Vs. Zeon (GDL-0001);Sega Naomi;;2001;Capcom;Shooter;;;;;0;;;;;
gundmxgd;Mobile Suit Gundam: Federation Vs. Zeon DX (GDL-0006);Sega Naomi;;2001;Capcom;Shooter;;;;;0;;;;;
moeru;Moeru Casinyo (GDL-0013);Sega Naomi;;2002;Altron;Casino;;;;;0;;;;;
monkeyba;Monkey Ball (GDS-0008);Sega Naomi;;2001;Sega;Puzzle;;;;;0;;;;;
chocomk;Musapey's Choco Marker (Rev. A) (GDL-0014A);Sega Naomi;;2002;Ecole Software;Puzzle;;;;;0;;;;;
mtkob2;Mushiking The King Of Beetle (2K3 2ND) (Ver. 1.003-);Sega Naomi;;2003;Sega;Card Battle;;;;;0;;;;;
mushi2k5;Mushiking The King Of Beetles 2005 First (Japan) (Ver. 1.000);Sega Naomi;;2005;Sega;Card Battle;;;;;0;;;;;
mushi2eo;Mushiking The King Of Beetles: Mushiking II (Ver. 1.001-);Sega Naomi;mushik2e;2005;Sega;Card Battle;;;;;0;;;;;
mushik2e;Mushiking The King Of Beetles: Mushiking II (Ver. 2.001-);Sega Naomi;;2005;Sega;Card Battle;;;;;0;;;;;
ninjaslta;Ninja Assault (Asia) (NJA2 Ver. A);Sega Naomi;ninjaslt;2000;Namco;Shooter;;;;;0;;;;;
ninjasltj;Ninja Assault (Japan) (NJA1 Ver. A);Sega Naomi;ninjaslt;2000;Namco;Shooter;;;;;0;;;;;
ninjasltu;Ninja Assault (US) (NJA3 Ver. A);Sega Naomi;ninjaslt;2000;Namco;Shooter;;;;;0;;;;;
ninjaslt;Ninja Assault (World) (NJA4 Ver. A);Sega Naomi;;2000;Namco;Shooter;;;;;0;;;;;
takoron;Noukone Puzzle Takoron (GDL-0042);Sega Naomi;;2006;Compile;Puzzle;;;;;0;;;;;
oinori;Oinori-daimyoujin ~Matsuri~;Sega Naomi;;2003;Sega;Miscellaneous;;;;;0;;;;;
otrigger;OutTrigger;Sega Naomi;;1999;Sega;Action;;;;;0;;;;;
pokasuka;Pokasuka Ghost!;Sega Naomi;;2007;Sega;Action;;;;;0;;;;;
pstone;Power Stone;Sega Naomi;;1999;Capcom;Fighter;;;;;0;;;;;
pstone2;Power Stone 2;Sega Naomi;;2000;Capcom;Fighter;;;;;0;;;;;
pjustic;Project Justice / Moero Justice Gakuen (Rev. A);Sega Naomi;;2000;Capcom;Fighter;;;;;0;;;;;
