#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Dragon Duo (Demo);Dragon Duo (Demo);OpenBOR;;;;;;;;;;;;;;
Dragons Of Rage;Dragons Of Rage;OpenBOR;;;;;;;;;;;;;;
Dungeons & Dragons - Knights & Dragons - The Endless Quest;Dungeons & Dragons - Knights & Dragons - The Endless Quest;OpenBOR;;;;;;;;;;;;;;
Dungeons & Dragons - Rise of Warduke 2.0;Dungeons & Dragons - Rise of Warduke 2.0;OpenBOR;;;;;;;;;;;;;;
Ed Edd n Eddy - Nightmare on Ed Street;Ed Edd n Eddy - Nightmare on Ed Street;OpenBOR;;;;;;;;;;;;;;
EightMan;EightMan;OpenBOR;;;;;;;;;;;;;;
Elfen Lied (Demo);Elfen Lied (Demo);OpenBOR;;;;;;;;;;;;;;
Enter the Double Dragon (Demo);Enter the Double Dragon (Demo);OpenBOR;;;;;;;;;;;;;;
Escape From Cartoon Hell;Escape From Cartoon Hell;OpenBOR;;;;;;;;;;;;;;
Eternal Champions - The Thin Strings of Fate;Eternal Champions - The Thin Strings of Fate;OpenBOR;;;;;;;;;;;;;;
Evil Dead;Evil Dead;OpenBOR;;;;;;;;;;;;;;
Evil Dead 2;Evil Dead 2;OpenBOR;;;;;;;;;;;;;;
Evil Splatter (Demo);Evil Splatter (Demo);OpenBOR;;;;;;;;;;;;;;
Fatal Fury ReBout;Fatal Fury ReBout;OpenBOR;;;;;;;;;;;;;;
Fatal Fury ReBout 2;Fatal Fury ReBout 2;OpenBOR;;;;;;;;;;;;;;
Fearless Warriors;Fearless Warriors;OpenBOR;;;;;;;;;;;;;;
Fighters Rage 3;Fighters Rage 3;OpenBOR;;;;;;;;;;;;;;
Fighting Street;Fighting Street;OpenBOR;;;;;;;;;;;;;;
Final Fantasy;Final Fantasy;OpenBOR;;;;;;;;;;;;;;
Final Fight - Alpha;Final Fight - Alpha;OpenBOR;;;;;;;;;;;;;;
Final Fight - Last Round;Final Fight - Last Round;OpenBOR;;;;;;;;;;;;;;
Final Fight - Special Edition;Final Fight - Special Edition;OpenBOR;;;;;;;;;;;;;;
Final Fight - X;Final Fight - X;OpenBOR;;;;;;;;;;;;;;
Final Fight Apocalypse - 1st Edition;Final Fight Apocalypse - 1st Edition;OpenBOR;;;;;;;;;;;;;;
Final Fight Apocalypse - 2nd Edition;Final Fight Apocalypse - 2nd Edition;OpenBOR;;;;;;;;;;;;;;
Final Fight DC Alteration;Final Fight DC Alteration;OpenBOR;;;;;;;;;;;;;;
Final Fight Gold;Final Fight Gold;OpenBOR;;;;;;;;;;;;;;
Final Fight Gold - Champion Edition;Final Fight Gold - Champion Edition;OpenBOR;;;;;;;;;;;;;;
Final Fight vs The King Of Fighters - Episode 1;Final Fight vs The King Of Fighters - Episode 1;OpenBOR;;;;;;;;;;;;;;
Final Rage Chaos;Final Rage Chaos;OpenBOR;;;;;;;;;;;;;;
Final fantasy VII - Hyper Rage;Final fantasy VII - Hyper Rage;OpenBOR;;;;;;;;;;;;;;
Fire Emblem - Castle Defense;Fire Emblem - Castle Defense;OpenBOR;;;;;;;;;;;;;;
Fists of Legendary Heroes;Fists of Legendary Heroes;OpenBOR;;;;;;;;;;;;;;
G.I. Joe - Attack on Cobra Island;G.I. Joe - Attack on Cobra Island;OpenBOR;;;;;;;;;;;;;;
Garou - Rage of the Wolves;Garou - Rage of the Wolves;OpenBOR;;;;;;;;;;;;;;
Ghouls 'N Ghosts;Ghouls 'N Ghosts;OpenBOR;;;;;;;;;;;;;;
Ghouls 'N Ghosts Returns (Demo);Ghouls 'N Ghosts Returns (Demo);OpenBOR;;;;;;;;;;;;;;
Godzilla Vs Ultraman and Gamera (Demo);Godzilla Vs Ultraman and Gamera (Demo);OpenBOR;;;;;;;;;;;;;;
Golden Axe - Genesis;Golden Axe - Genesis;OpenBOR;;;;;;;;;;;;;;
Golden Axe - Legend;Golden Axe - Legend;OpenBOR;;;;;;;;;;;;;;
Golden Axe Curse of Death Adder 3.0;Golden Axe Curse of Death Adder 3.0;OpenBOR;;;;;;;;;;;;;;
Golden Axe Remake;Golden Axe Remake;OpenBOR;;;;;;;;;;;;;;
Guardians Heroes;Guardians Heroes;OpenBOR;;;;;;;;;;;;;;
Guilty Gear - The Crusades;Guilty Gear - The Crusades;OpenBOR;;;;;;;;;;;;;;
Gunstar Heroes Z;Gunstar Heroes Z;OpenBOR;;;;;;;;;;;;;;
Halloween - The Wrath of Michael Myers;Halloween - The Wrath of Michael Myers;OpenBOR;;;;;;;;;;;;;;
Hatchet Ninjaz;Hatchet Ninjaz;OpenBOR;;;;;;;;;;;;;;
He-Man and the Masters of the Universe (Demo);He-Man and the Masters of the Universe (Demo);OpenBOR;;;;;;;;;;;;;;
Hulk Vs. Streets of Rage;Hulk Vs. Streets of Rage;OpenBOR;;;;;;;;;;;;;;
Hyper Duel;Hyper Duel;OpenBOR;;;;;;;;;;;;;;
Hyper Final Fight;Hyper Final Fight;OpenBOR;;;;;;;;;;;;;;
Hyper Final Fight 2;Hyper Final Fight 2;OpenBOR;;;;;;;;;;;;;;
Hyper Final Fight 3 - Return of the Black;Hyper Final Fight 3 - Return of the Black;OpenBOR;;;;;;;;;;;;;;
Ikari Warriors 2010;Ikari Warriors 2010;OpenBOR;;;;;;;;;;;;;;
Jennifer;Jennifer;OpenBOR;;;;;;;;;;;;;;
Joe and Mac - Caveman Ninja;Joe and Mac - Caveman Ninja;OpenBOR;;;;;;;;;;;;;;
Kill Bill - Volume 1;Kill Bill - Volume 1;OpenBOR;;;;;;;;;;;;;;
Kill Ryu 1;Kill Ryu 1;OpenBOR;;;;;;;;;;;;;;
Kill Ryu 2;Kill Ryu 2;OpenBOR;;;;;;;;;;;;;;
Kill Ryu Turbo;Kill Ryu Turbo;OpenBOR;;;;;;;;;;;;;;
Kingdom Hearts (Demo);Kingdom Hearts (Demo);OpenBOR;;;;;;;;;;;;;;
Kirby Blast;Kirby Blast;OpenBOR;;;;;;;;;;;;;;
Knights & Dragons - Final Cut;Knights & Dragons - Final Cut;OpenBOR;;;;;;;;;;;;;;
Kolchak;Kolchak;OpenBOR;;;;;;;;;;;;;;
Konpaku (Demo);Konpaku (Demo);OpenBOR;;;;;;;;;;;;;;
Ladies of Rage;Ladies of Rage;OpenBOR;;;;;;;;;;;;;;
Luta Final Fight;Luta Final Fight;OpenBOR;;;;;;;;;;;;;;
Maplevania;Maplevania;OpenBOR;;;;;;;;;;;;;;
Martial Masters - New Legend;Martial Masters - New Legend;OpenBOR;;;;;;;;;;;;;;
Marvel First Alliance;Marvel First Alliance;OpenBOR;;;;;;;;;;;;;;
Marvel First Alliance 2;Marvel First Alliance 2;OpenBOR;;;;;;;;;;;;;;
Marvel Super Heroes;Marvel Super Heroes;OpenBOR;;;;;;;;;;;;;;
Marvel Super Heroes - War of the Gems;Marvel Super Heroes - War of the Gems;OpenBOR;;;;;;;;;;;;;;
Marvel Vs. Capcom;Marvel Vs. Capcom;OpenBOR;;;;;;;;;;;;;;
Mega Sonic;Mega Sonic;OpenBOR;;;;;;;;;;;;;;
MegaMan - The Power War - Episode 1;MegaMan - The Power War - Episode 1;OpenBOR;;;;;;;;;;;;;;
MegaMan - War of the Past;MegaMan - War of the Past;OpenBOR;;;;;;;;;;;;;;
MegaMan - Xtreme Legend;MegaMan - Xtreme Legend;OpenBOR;;;;;;;;;;;;;;
Melty Blood Stimulate;Melty Blood Stimulate;OpenBOR;;;;;;;;;;;;;;
Metal Gear Origin;Metal Gear Origin;OpenBOR;;;;;;;;;;;;;;
Metal Slug Resistance;Metal Slug Resistance;OpenBOR;;;;;;;;;;;;;;
Mix Masters;Mix Masters;OpenBOR;;;;;;;;;;;;;;
Mobile Suit Z-Gundam (Demo);Mobile Suit Z-Gundam (Demo);OpenBOR;;;;;;;;;;;;;;
Monster Jam;Monster Jam;OpenBOR;;;;;;;;;;;;;;
Moon Stone - A Hard Day's Knight;Moon Stone - A Hard Day's Knight;OpenBOR;;;;;;;;;;;;;;
Mortal Kombat;Mortal Kombat;OpenBOR;;;;;;;;;;;;;;
Mortal Kombat - Konquest;Mortal Kombat - Konquest;OpenBOR;;;;;;;;;;;;;;
Mortal Kombat Outworld Assassins;Mortal Kombat Outworld Assassins;OpenBOR;;;;;;;;;;;;;;
Mortal Kombat Unlimited;Mortal Kombat Unlimited;OpenBOR;;;;;;;;;;;;;;
Namco X Capcom (Demo);Namco X Capcom (Demo);OpenBOR;;;;;;;;;;;;;;
Naruto (Demo);Naruto (Demo);OpenBOR;;;;;;;;;;;;;;
Never Ending Story - The Game;Never Ending Story - The Game;OpenBOR;;;;;;;;;;;;;;
Night Slashers X;Night Slashers X;OpenBOR;;;;;;;;;;;;;;
Ninja;Ninja;OpenBOR;;;;;;;;;;;;;;
Ninja Warriors Vs Marvel Super Heroes, The (Demo);Ninja Warriors Vs Marvel Super Heroes, The (Demo);OpenBOR;;;;;;;;;;;;;;
One Piece - Grandline Bout (Demo);One Piece - Grandline Bout (Demo);OpenBOR;;;;;;;;;;;;;;
Overload - The Game;Overload - The Game;OpenBOR;;;;;;;;;;;;;;
P.O.W. 2010;P.O.W. 2010;OpenBOR;;;;;;;;;;;;;;
POW Remake;POW Remake;OpenBOR;;;;;;;;;;;;;;
Pafman (Demo);Pafman (Demo);OpenBOR;;;;;;;;;;;;;;
Phantasy Star II + IV (Demo);Phantasy Star II + IV (Demo);OpenBOR;;;;;;;;;;;;;;
Pocket Dimensional Clash (Demo);Pocket Dimensional Clash (Demo);OpenBOR;;;;;;;;;;;;;;
Pokemon Rumble 2D (Demo);Pokemon Rumble 2D (Demo);OpenBOR;;;;;;;;;;;;;;
Power Rangers Beats of Power;Power Rangers Beats of Power;OpenBOR;;;;;;;;;;;;;;
Pretty Soldier Sailor Moon - Alternate Story - Return of the Clones;Pretty Soldier Sailor Moon - Alternate Story - Return of the Clones;OpenBOR;;;;;;;;;;;;;;
Pretty Soldier Sailor Moon - R Plus;Pretty Soldier Sailor Moon - R Plus;OpenBOR;;;;;;;;;;;;;;
Rael - The Redemption;Rael - The Redemption;OpenBOR;;;;;;;;;;;;;;
Rage of the Streets;Rage of the Streets;OpenBOR;;;;;;;;;;;;;;
Red Cyclone Zangief;Red Cyclone Zangief;OpenBOR;;;;;;;;;;;;;;
Red Earth - Warzard;Red Earth - Warzard;OpenBOR;;;;;;;;;;;;;;
Return Of Kyo, The (Demo);Return Of Kyo, The (Demo);OpenBOR;;;;;;;;;;;;;;
Return of the Double Dragon;Return of the Double Dragon;OpenBOR;;;;;;;;;;;;;;
Revenge Of The Dragon;Revenge Of The Dragon;OpenBOR;;;;;;;;;;;;;;
Rhythm Of Destruction 3 - Art Of Fighting Edition;Rhythm Of Destruction 3 - Art Of Fighting Edition;OpenBOR;;;;;;;;;;;;;;
Rhythm of Destruction 2 - Blue Edition;Rhythm of Destruction 2 - Blue Edition;OpenBOR;;;;;;;;;;;;;;
Rhythm of Destruction 2 - Green Edition;Rhythm of Destruction 2 - Green Edition;OpenBOR;;;;;;;;;;;;;;
Rhythm of Destruction 2 - Red Edition;Rhythm of Destruction 2 - Red Edition;OpenBOR;;;;;;;;;;;;;;
Rhythm of Destruction 2 - Street Fighter Edition;Rhythm of Destruction 2 - Street Fighter Edition;OpenBOR;;;;;;;;;;;;;;
Road Rash Revolution;Road Rash Revolution;OpenBOR;;;;;;;;;;;;;;
Rocket Viper;Rocket Viper;OpenBOR;;;;;;;;;;;;;;
Rocket Viper 2;Rocket Viper 2;OpenBOR;;;;;;;;;;;;;;
Roy Streets (Demo);Roy Streets (Demo);OpenBOR;;;;;;;;;;;;;;
S.C.U.;S.C.U.;OpenBOR;;;;;;;;;;;;;;
Sailor Moon;Sailor Moon;OpenBOR;;;;;;;;;;;;;;
Sailor Moon Plus;Sailor Moon Plus;OpenBOR;;;;;;;;;;;;;;
Sailormoon Alternate Story Clone Attack;Sailormoon Alternate Story Clone Attack;OpenBOR;;;;;;;;;;;;;;
Search for Athena, The;Search for Athena, The;OpenBOR;;;;;;;;;;;;;;
Shiva & Lisa;Shiva & Lisa;OpenBOR;;;;;;;;;;;;;;
Shiva & Lisa 2;Shiva & Lisa 2;OpenBOR;;;;;;;;;;;;;;
Shiva & Lisa 3;Shiva & Lisa 3;OpenBOR;;;;;;;;;;;;;;
Shodawn Revenge;Shodawn Revenge;OpenBOR;;;;;;;;;;;;;;
