#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
My Life on a Farm 3D (Europe);My Life on a Farm 3D (Europe);Nintendo 3DS;;2014;TREVA Entertainment;Virtual Life;;;;;0;;;;;
My Little Baby 3D (Europe);My Little Baby 3D (Europe);Nintendo 3DS;;2013;TREVA Entertainment;Virtual Life;;;;;0;;;;;
My Pet Puppy 3D (USA);My Pet Puppy 3D (USA);Nintendo 3DS;;2012;505 Games;Virtual Life;;;;;0;;;;;
My Pet School 3D (Europe);My Pet School 3D (Europe);Nintendo 3DS;;2015;TREVA Entertainment;Simulation;;;;;0;;;;;
My Riding Stables 3D - Jumping for the Team (Europe);My Riding Stables 3D: Jumping for the Team (Europe);Nintendo 3DS;;2013;TREVA Entertainment;Simulation;;;;;0;;;;;
My Vet Practice 3D - In the Country (Europe);My Vet Practice 3D: In the Country (Europe);Nintendo 3DS;;2013;TREVA Entertainment;Simulation;;;;;0;;;;;
My Western Horse 3D (Europe);My Western Horse 3D (Europe);Nintendo 3DS;;2013;TREVA Entertainment;Simulation;;;;;0;;;;;
My Zoo - Vet Practice 3D (Europe);My Zoo: Vet Practice 3D (Europe);Nintendo 3DS;;2015;TREVA Entertainment;Simulation;;;;;0;;;;;
Myst (USA);Myst (USA);Nintendo 3DS;;2012;Maximum Family Games;Adventure;;;;;0;;;;;
Mysterious Cities of Gold, The - Secret Paths (Europe);Mysterious Cities of Gold, The: Secret Paths (Europe);Nintendo 3DS;;2014;Ynnis Interactive;Puzzle;;;;;0;;;;;
Mystery Case Files - Dire Grove (Europe);Mystery Case Files: Dire Grove (Europe);Nintendo 3DS;;2014;MSL;Puzzle;;;;;0;;;;;
Mystery Case Files - Ravenhearst (Europe);Mystery Case Files: Ravenhearst (Europe);Nintendo 3DS;;2013;MSL;Puzzle;;;;;0;;;;;
Mystery Case Files - Return to Ravenhearst (Europe);Mystery Case Files: Return to Ravenhearst (Europe);Nintendo 3DS;;2014;MSL;Puzzle;;;;;0;;;;;
Mystery Murders - Jack the Ripper (Europe);Mystery Murders: Jack the Ripper (Europe);Nintendo 3DS;;2013;Avanquest Software;Puzzle;;;;;0;;;;;
NASCAR Unleashed (USA);NASCAR Unleashed (USA);Nintendo 3DS;;2011;Activision;Driving;;;;;0;;;;;
NCIS 3D (USA);NCIS 3D (USA);Nintendo 3DS;;2012;Ubisoft;Adventure;;;;;0;;;;;
Nano Assault (USA);Nano Assault (USA);Nintendo 3DS;;2011;Majesco;Shoot-'Em-Up;;;;;0;;;;;
Naruto Powerful Shippuden (USA);Naruto Powerful Shippuden (USA);Nintendo 3DS;;2013;Namco Bandai Games;Platform;;;;;0;;;;;
Naruto Shippuden 3D - The New Era (Europe);Naruto Shippuden 3D: The New Era (Europe);Nintendo 3DS;;2011;505 Games;Beat-'Em-Up;;;;;0;;;;;
Navy Commander (Europe);Navy Commander (Europe);Nintendo 3DS;;2015;Bigben Interactive;Board Games;;;;;0;;;;;
Need for Speed - The Run (USA);Need for Speed: The Run (USA);Nintendo 3DS;;2011;Electronic Arts;Driving;;;;;0;;;;;
New Super Mario Bros. 2 (USA);New Super Mario Bros. 2 (USA);Nintendo 3DS;;2012;Nintendo;Platform;;;;;0;;;;;
Nickelodeon Teenage Mutant Ninja Turtles (USA);Nickelodeon Teenage Mutant Ninja Turtles (USA);Nintendo 3DS;;2013;Activision;Beat-'Em-Up;;;;;0;;;;;
Nicktoons MLB 3D (USA);Nicktoons MLB 3D (USA);Nintendo 3DS;;2012;2K Games;Sports/Baseball;;;;;0;;;;;
Nikoli's Pencil Puzzle (USA);Nikoli's Pencil Puzzle (USA);Nintendo 3DS;;2011;Konami;Puzzle;;;;;0;;;;;
Nintendogs + Cats - French Bulldog & New Friends (USA);Nintendogs + Cats: French Bulldog & New Friends (USA);Nintendo 3DS;;2011;Nintendo;Simulation;;;;;0;;;;;
Nintendogs + Cats - Golden Retriever & New Friends (USA);Nintendogs + Cats: Golden Retriever & New Friends (USA);Nintendo 3DS;;2011;Nintendo;Simulation;;;;;0;;;;;
Nintendogs + Cats - Toy Poodle & New Friends (USA);Nintendogs + Cats: Toy Poodle & New Friends (USA);Nintendo 3DS;;2011;Nintendo;Simulation;;;;;0;;;;;
One Piece - Romance Dawn (USA);One Piece: Romance Dawn (USA);Nintendo 3DS;;2014;Namco Bandai Games;Role-Playing;;;;;0;;;;;
One Piece - Unlimited Cruise SP (Europe);One Piece: Unlimited Cruise SP (Europe);Nintendo 3DS;;2012;Namco Bandai Games;Action;;;;;0;;;;;
One Piece - Unlimited Cruise SP2 (Europe);One Piece: Unlimited Cruise SP2 (Europe);Nintendo 3DS;;2012;Namco Bandai Games;Action;;;;;0;;;;;
One Piece - Unlimited World Red (USA);One Piece: Unlimited World Red (USA);Nintendo 3DS;;2014;Bandai Namco Games;Action;;;;;0;;;;;
Order Up!! (Europe);Order Up!! (Europe);Nintendo 3DS;;2011;Funbox Media;Miscellaneous;;;;;0;;;;;
Oregon Trail, The (USA);Oregon Trail, The (USA);Nintendo 3DS;;2011;Crave;Virtual Life;;;;;0;;;;;
Outback Pet Rescue 3D (Europe);Outback Pet Rescue 3D (Europe);Nintendo 3DS;;2014;TREVA Entertainment;Virtual Life;;;;;0;;;;;
Outdoors Unleashed - Africa 3D (Europe);Outdoors Unleashed: Africa 3D (Europe);Nintendo 3DS;;2012;Funbox Media;Sports/Hunting;;;;;0;;;;;
Pac-Man & Galaga Dimensions (USA);Pac-Man & Galaga Dimensions (USA);Nintendo 3DS;;2011;Namco Bandai Games;Compilation;;;;;0;;;;;
Pac-Man Party 3D (USA);Pac-Man Party 3D (USA);Nintendo 3DS;;2011;Namco Bandai Games;Party;;;;;0;;;;;
Pac-Man and the Ghostly Adventures (USA);Pac-Man and the Ghostly Adventures (USA);Nintendo 3DS;;2013;Namco Bandai Games;Platform;;;;;0;;;;;
Pac-Man and the Ghostly Adventures 2 (USA);Pac-Man and the Ghostly Adventures 2 (USA);Nintendo 3DS;;2014;Bandai Namco Games;Platform;;;;;0;;;;;
Paddington - Adventures in London (USA);Paddington: Adventures in London (USA);Nintendo 3DS;;2015;Kids' Mania;Action;;;;;0;;;;;
